name,Jmag,Hmag,Kmag
2CXO J053543.0-044700,13.189,12.441,12.184
2CXO J053544.1-044804,12.058,11.202,10.716
2CXO J053545.0-045141,12.976,12.307,12.037
2CXO J053547.3-051319,11.651,10.94,10.764
2CXO J053548.0-045020,13.214,12.65,12.303
2CXO J053549.7-044632,12.49,11.828,11.457
2CXO J053552.3-051253,12.915,12.267,11.987
2CXO J053554.4-044804,10.481,10.039,9.891
2CXO J053556.5-051630,12.797,12.067,11.874
2CXO J053557.1-062937,12.632,11.872,11.365
2CXO J053558.3-062210,13.809,13.184,12.86
2CXO J053602.6-051527,12.845999999999998,12.009,11.644
2CXO J053621.9-064142,12.867,12.218,11.905
2CXO J053624.5-065232,13.498,12.853,12.532
2CXO J053629.6-063849,13.793,13.073,12.862
2CXO J053641.2-064059,13.091,12.485,12.148
2CXO J053641.3-063359,11.082,10.148,9.519
2CXO J053644.7-064428,13.832,13.188,12.88
2CXO J053650.0-064129,12.014,10.986,10.489
2CXO J053652.6-064308,12.74,11.333,10.515
2CXO J053707.7-065258,12.116,11.421,11.259
2CXO J053849.8-694427,8.441,8.277999999999999,8.3
2CXO J053856.2-693840,16.526,15.782,15.814
2CXO J053928.8-695710,9.569,9.255,9.198
2CXO J054029.1-042117,9.892,9.837,9.775
2CXO J054045.4-015633,2.245,2.349,2.402
2CXO J054120.6-015858,12.691,11.929,11.739
2CXO J054125.0-015227,13.665,12.242,11.571
2CXO J054128.8-694626,12.629,12.674,12.63
2CXO J054131.6-015357,12.504,11.125,10.553
2CXO J054134.5-015213,15.475,14.151,13.292
2CXO J054135.0-015329,14.607,13.273,12.625
2CXO J054135.0-015530,16.552,14.109000000000002,12.572
2CXO J054137.8-015436,7.342,6.518,5.941
2CXO J054141.7-015146,14.032,12.409,11.677
2CXO J054145.6-015733,14.325,13.503,13.069
2CXO J054146.3-015011,12.594,11.255999999999998,10.618
2CXO J054147.5-015006,15.885,14.465,13.689
2CXO J054150.0-015808,15.94,15.008,14.519
2CXO J054156.9-015032,14.085,12.559,11.806
2CXO J054157.8-015128,13.505,12.287,11.808
2CXO J054633.5-693419,15.09,14.925,15.044
2CXO J054706.9+000047,11.35,10.57,10.223
2CXO J054707.2+001932,10.226,9.018,8.324
2CXO J054707.6+001740,9.756,9.109,8.798
2CXO J054707.9+001756,7.035,6.5779999999999985,6.332000000000002
2CXO J054710.9+001914,10.998,9.836,9.084
2CXO J054819.3-702045,7.463999999999999,7.2879999999999985,7.252000000000002
2CXO J054929.2-694713,8.221,8.056000000000001,7.989
2CXO J055258.2-692929,12.16,11.62,11.353
2CXO J055311.3-692221,9.266,9.028,8.939
2CXO J063101.3+045610,11.336,11.07,10.886
2CXO J063139.9+050554,9.684,8.956,8.274
2CXO J063218.1+050321,10.396,10.323,10.278
2CXO J063223.8+043749,11.157,11.059,10.995
2CXO J063234.3+044429,14.719,13.947,13.646
2CXO J063251.8+044716,11.857,11.653,11.533
2CXO J063312.7+052745,6.452000000000001,6.072,6.0
2CXO J063316.8+043028,11.039,10.544,10.321
2CXO J063331.4+035958,16.268,14.626,14.665
2CXO J063332.3+061427,12.648,12.62,12.495
2CXO J063332.4+040002,13.201,14.247,13.408
2CXO J063350.9+043131,7.564,7.511,7.4460000000000015
2CXO J063533.0+034452,11.826,11.64,11.553
2CXO J074958.4+555527,13.735,12.949000000000002,12.470999999999998
2CXO J080117.8+521034,15.713,15.335,14.609000000000002
2CXO J080428.0+522306,16.942999999999998,15.443,14.92
2CXO J081040.2+481233,14.345999999999998,13.664,13.121
2CXO J081302.3+483425,16.541,15.886,14.802
2CXO J081336.0+481302,15.856,15.72,14.845
2CXO J081937.7+210652,13.492,12.467,12.002
2CXO J081943.5+205506,8.144,8.24,8.213
2CXO J082129.7+211719,16.32,15.898,15.44
2CXO J082324.7+222303,17.064,16.386,15.364
2CXO J082549.5+471027,15.029000000000002,14.13,13.193
2CXO J082841.2+660225,9.197,8.583,8.338
2CXO J083105.1+532456,16.702,16.297,15.213
2CXO J083139.1+524205,15.144,14.362,13.962
2CXO J083439.3-454310,9.613,9.495,9.405
2CXO J083642.7+532838,15.621,15.327,14.81
2CXO J083745.0+651335,16.673,16.003,15.63
2CXO J083803.6+540641,15.741,15.015999999999998,14.625
2CXO J084338.0+501220,12.022,10.99,10.629
2CXO J084536.2+524046,8.552,8.283999999999999,8.227
2CXO J085255.8-471303,9.467,9.424,9.372
2CXO J085328.3-473107,9.256,9.26,9.264
2CXO J085404.4+502824,16.905,16.11,15.02
2CXO J085416.8+502631,15.755999999999998,15.144,14.69
2CXO J085417.6+532735,15.749,15.23,14.406
2CXO J085542.9-464249,10.799,10.534,10.463
2CXO J085603.4-463713,13.529000000000002,12.292,11.601
2CXO J085605.8+450520,16.758,15.913,15.463
2CXO J085803.2-472515,15.607,14.353,13.895
2CXO J085816.7-472533,13.267,12.08,11.32
2CXO J085821.2-473107,15.154000000000002,14.123,13.879
2CXO J085823.7-473001,16.171,14.048,12.772
2CXO J085830.8-473222,17.162,14.943,13.427
2CXO J085842.5-473156,14.599,13.602,13.12
2CXO J085847.6-472939,16.633,14.78,13.745
2CXO J085855.5-472745,15.921,13.933,12.623
2CXO J085900.3-472558,14.395,12.081,10.597
2CXO J085900.6-472724,14.663,13.095999999999998,11.954
2CXO J085908.8-473637,11.637,11.387,11.34
2CXO J085913.9-472856,17.648,14.941,11.51
2CXO J085915.2-472706,18.181,16.262,13.917
2CXO J085915.7-472701,18.473,15.696,13.196
2CXO J085917.2-472757,16.189,14.77,13.589
2CXO J085917.7-472851,15.555,14.257,13.462
2CXO J085919.9-472935,11.89,11.591,11.421
2CXO J085920.2-473106,17.141,15.329,13.896
2CXO J085924.7-473828,14.52,12.976,12.16
2CXO J085931.6-472608,8.757,8.201,7.932
2CXO J085941.5-473507,15.548,13.882,13.009
2CXO J085942.5-472629,15.459,14.236,13.558
2CXO J085957.8-473215,14.35,12.992,12.183
2CXO J090004.4-472946,10.948,10.553,10.464
2CXO J090004.7-472707,15.49,14.414,13.892
2CXO J090007.3-473108,10.502,10.347,10.272
2CXO J090243.9-481537,10.331,10.009,9.925
2CXO J090851.3-091857,16.755,15.989,15.036
2CXO J091557.3+292618,16.673,16.006,15.149
2CXO J091631.3+515050,16.762,15.97,15.598
2CXO J091646.0+283526,15.207,14.422,13.42
2CXO J091650.9+284944,16.608,15.326,15.065
2CXO J091659.1+512450,14.409,13.725,13.177
2CXO J092150.8+510036,9.984,9.76,9.678
2CXO J092207.2+294408,16.602999999999998,15.919,15.054
2CXO J092347.9+310754,16.702,17.94,15.944
2CXO J092421.2+365337,15.443,14.681,13.947
2CXO J092426.3+364253,10.837,10.99,11.037
2CXO J093155.6+370548,16.544,15.568,14.703
2CXO J093207.4+365745,16.102999999999998,15.58,15.219
2CXO J093308.8+534748,15.682,15.073,14.519
2CXO J093401.9+551428,16.782,16.135,16.427
2CXO J093813.5+542824,16.744,16.199,15.235
2CXO J094746.6+320245,14.923,14.242,13.988
2CXO J095641.3+695201,16.74,16.155,15.097
2CXO J095702.8+563136,16.562,16.442999999999998,15.619000000000002
2CXO J100110.4+552834,16.434,15.738,15.029000000000002
2CXO J100129.6+545438,14.998,14.554,14.23
2CXO J100132.0+684304,7.271,7.1320000000000014,7.063
2CXO J100223.3+553430,8.714,8.554,8.509
2CXO J100404.3+690214,15.754,15.483,14.751
2CXO J100424.8+122922,16.496,15.495,14.531
2CXO J100717.2+124543,16.625999999999998,16.387999999999998,15.769
2CXO J100726.1+124856,14.189,13.668,12.838
2CXO J101511.2-590242,10.787,10.531,10.271
2CXO J101521.9-575142,5.7620000000000005,4.959,4.2810000000000015
2CXO J101700.4+215450,6.7360000000000015,6.619,6.5360000000000005
2CXO J101702.2-575446,8.566,8.205,7.676
2CXO J101853.3-580753,9.075,8.132,7.499
2CXO J102257.2-575526,14.162,13.728,13.519
2CXO J102258.4+123429,16.944000000000006,15.949000000000002,16.023
2CXO J102724.9+121919,15.32,14.422,13.295
2CXO J102733.6+470828,17.048,16.041,15.077
2CXO J102738.6-572656,8.14,7.887,7.81
2CXO J103456.3+393941,15.768,15.048,14.536
2CXO J103635.1-585017,9.608,9.631,9.583
2CXO J103636.5-584244,18.028,15.911,14.284
2CXO J103646.2-584250,14.65,13.532,12.927
2CXO J103648.8-583804,13.953,12.883,12.329
2CXO J103656.3-583706,13.691,13.25,13.022
2CXO J103700.4-583829,12.455,13.484000000000002,13.214
2CXO J103705.9-583521,14.632,13.852,13.605
2CXO J103707.0-583655,14.163,13.329,12.925999999999998
2CXO J103707.1-584457,13.973,12.866,12.186
2CXO J103711.4-583443,13.779000000000002,13.519,12.356
2CXO J103713.5-583717,13.098,12.474,12.201
2CXO J103717.2-583751,12.619000000000002,13.978,13.592
2CXO J103719.0-583700,14.447,13.543,12.967
2CXO J103721.4-583757,15.993,14.987,14.188
2CXO J103722.3-583600,14.537,13.479,12.678
2CXO J103728.3-352806,8.073,7.683,7.605
2CXO J103732.4-583831,10.877,11.047,10.89
2CXO J103735.3-583306,15.295,14.312,13.778
2CXO J103745.5-583824,14.627,13.579,12.758
2CXO J103748.0-583945,14.812,13.867,13.459
2CXO J103750.4-584044,16.437,15.637,15.035
2CXO J103750.9-584634,14.122,13.107,12.576
2CXO J103752.2-584713,12.271,11.363,10.675
2CXO J103753.4-584622,14.512,14.143,13.957
2CXO J103759.2-583543,15.691,14.867,14.637
2CXO J103806.6-584000,16.547,14.904000000000002,13.037
2CXO J103807.0-584440,15.225,13.848,12.970999999999998
2CXO J103814.1-584347,14.958,13.824000000000002,13.05
2CXO J103816.4-583731,12.71,11.744000000000002,11.11
2CXO J103819.3-583921,15.27,14.433,13.829
2CXO J103823.0-584317,14.686,13.528,12.923
2CXO J103825.4-584442,15.183,13.977,12.963
2CXO J103831.2-584526,15.349,13.622,12.564
2CXO J103835.3-584422,16.678,15.502,14.946
2CXO J103836.8-583711,14.063,13.214,12.88
2CXO J104043.6+593409,14.836,13.455,11.816
2CXO J104335.7+585248,16.882,15.727,15.604
2CXO J104345.0-595325,10.018,9.991,9.965
2CXO J104400.3-595227,7.296,7.2570000000000014,7.148
2CXO J104419.6-591658,7.54,7.359,7.0379999999999985
2CXO J104424.0-594423,14.764,13.77,13.178
2CXO J104426.9-594542,14.167,13.707,13.399
2CXO J104430.8-591446,10.208,9.679,9.396
2CXO J104433.1-594547,15.076,13.93,13.415
2CXO J104434.0-594737,16.090999999999998,14.387,13.56
2CXO J104436.7-594621,14.143,13.206,12.632
2CXO J104436.7-594729,9.384,9.142,9.007
2CXO J104446.5-573135,7.984,7.829,7.762
2CXO J104447.3-594353,8.343,8.344,8.286
2CXO J104447.8-594638,14.577,14.275,14.019
2CXO J104447.8-594717,15.41,14.251,13.77
2CXO J104450.8-594442,16.221,15.033,14.031
2CXO J104451.1-594425,16.382,15.41,15.065
2CXO J104451.2-591331,14.133,13.241,12.715
2CXO J104455.9-594447,14.258,13.328,12.845
2CXO J104457.4-594832,15.789,14.204,13.496
2CXO J104459.9-594314,10.863,10.66,10.509
2CXO J104500.0-594334,10.632,10.487,10.312
2CXO J104500.6-594603,14.356,13.75,13.423
2CXO J104501.5-594633,14.442,13.353,12.845
2CXO J104501.9-594159,10.268,10.175,10.264
2CXO J104502.0-594531,14.293,13.267,12.537
2CXO J104505.7-594404,15.449000000000002,14.572,14.309
2CXO J104505.8-594307,8.916,8.8,8.762
2CXO J104505.8-594519,8.649,8.416,8.335
2CXO J104506.0-594630,15.312,14.334,13.887
2CXO J104506.7-594156,9.45,9.412,9.36
2CXO J104506.7-594328,13.825,12.929,12.336
2CXO J104507.0+583629,15.867,15.302,14.859000000000002
2CXO J104508.2-594607,9.27,8.96,8.812999999999997
2CXO J104508.9-594630,15.921,15.225,14.935
2CXO J104509.9-594258,10.745,10.681,10.624
2CXO J104510.5-594512,11.561,11.089,10.673
2CXO J104510.9-574400,5.777,5.278,5.144
2CXO J104511.1-594533,13.885,12.83,12.191
2CXO J104511.2-594233,11.927,11.424,11.022
2CXO J104512.2-594500,8.681000000000001,8.543,8.434
2CXO J104512.6-594248,9.83,9.646,9.531
2CXO J104512.7-594446,8.33,8.18,8.091000000000001
2CXO J104512.9-594419,8.076,7.894,7.756
2CXO J104513.8-594446,12.390999999999998,12.658,12.086
2CXO J104513.9-594339,14.976,14.698,14.182
2CXO J104516.5-594337,8.147,7.9929999999999986,7.883999999999999
2CXO J104520.5-594251,9.387,9.309,9.257
2CXO J104522.0-594145,12.764,12.143,11.933
2CXO J104524.5-594220,15.011,14.081,13.417
2CXO J104528.2-594707,15.321,13.775,13.031
2CXO J104528.5-594246,13.806,13.008,12.512
2CXO J104530.2-594820,10.434,9.239,8.597999999999999
2CXO J104533.7-594714,11.656,11.581,11.537
2CXO J104540.6-594742,16.505,14.445,13.297
2CXO J104606.3+583906,15.331,14.659,14.527
2CXO J104643.2+584715,15.848,15.289,14.428
2CXO J104656.5-600602,11.903,11.077,10.328
2CXO J104710.9-600656,16.774,16.535,14.669
2CXO J104711.3-600716,15.294,14.023,13.274
2CXO J104714.1-600604,13.253,12.138,11.765999999999998
2CXO J104715.2-600538,9.4,9.153,9.025
2CXO J104715.7-600539,9.123,8.933,9.834
2CXO J104716.4-600539,9.119,8.888,8.758
2CXO J104729.4+590307,16.168,15.728,14.928
2CXO J104803.6+141242,7.4,7.229,7.175
2CXO J104826.6-593020,10.236,9.982,9.909
2CXO J104827.4-592906,9.447,9.323,9.285
2CXO J104828.7+585200,8.766,8.077,7.962999999999999
2CXO J104838.9-593002,9.694,9.179,9.033
2CXO J104943.3+583750,15.043,14.086,13.079
2CXO J105626.8+580843,16.74,16.249000000000002,15.423
2CXO J105630.3-771138,9.969,9.102,8.631
2CXO J105732.7-772428,16.417,15.494000000000002,14.762
2CXO J105756.5+564510,15.255999999999998,14.565,14.12
2CXO J105816.7-771716,9.253,8.406,7.757999999999999
2CXO J105907.1-770139,8.462,7.815,7.31
2CXO J110014.5-771437,10.11,9.794,9.726
2CXO J110019.1-611804,8.828,8.426,8.322000000000001
2CXO J110038.0-611949,11.889,11.293,11.055
2CXO J110053.7-601931,6.07,5.48,5.308
2CXO J110059.4-601432,8.95,8.521,8.344
2CXO J110102.0-601401,10.949000000000002,10.351,9.757
2CXO J110119.3-773237,13.095999999999998,12.217,11.632
2CXO J110224.8-773335,9.105,8.452,8.199
2CXO J110242.8+594122,15.814,15.338,14.799
2CXO J110850.9-762513,12.454,11.726,11.303
2CXO J110913.8-762839,11.849,11.211,10.866
2CXO J110917.6-762757,9.998,9.044,8.701
2CXO J110918.1-763029,11.656,10.118,9.065
2CXO J110922.7-763432,12.597,10.351,8.673
2CXO J110928.5-763328,16.069000000000006,13.269,11.035
2CXO J110940.1-762839,10.072,9.23,8.961
2CXO J110946.2-763446,11.953,10.739,10.048
2CXO J110952.1-763912,13.532,12.538,11.823
2CXO J110953.4-763425,9.47,7.792999999999998,6.457000000000002
2CXO J110954.0-762925,11.295,10.003,9.254
2CXO J110954.3-763111,15.049,13.797,13.136
2CXO J110955.0-763241,13.775,11.303,9.672
2CXO J111003.7-763329,11.772,10.261,9.444
2CXO J111007.0-762937,9.911,8.964,8.451
2CXO J111047.6-603401,14.087,13.069,12.856
2CXO J111052.5-604430,8.51,8.512,8.511000000000001
2CXO J111053.3-763432,11.259,10.447,10.038
2CXO J111059.5-604354,11.024,10.984000000000002,10.951
2CXO J111104.0-603043,10.357,10.073,10.052
2CXO J111111.1-603842,11.172,11.118,11.138
2CXO J111119.0+133603,15.89,15.512,15.032
2CXO J111119.6-610858,9.235,9.228,9.194
2CXO J111126.0-603928,11.311,11.246,11.261
2CXO J111128.7-610620,15.615,14.725,14.6
2CXO J111131.0-603830,9.507,8.667,8.605
2CXO J111131.7-603328,11.836,11.83,11.768
2CXO J111134.5-610524,14.446,13.535,13.081
2CXO J111134.8-763621,10.864,10.081,9.802
2CXO J111139.9+405817,16.369,15.672,15.125
2CXO J111141.0-610606,15.045,14.085,13.876
2CXO J111141.1-604222,9.318,9.299,9.289
2CXO J111141.6-610152,15.470999999999998,14.411,13.825
2CXO J111143.0-610621,13.279000000000002,12.359000000000002,11.861
2CXO J111144.3-603403,13.986,13.634,13.585
2CXO J111145.6-610617,14.068,13.073,12.525
2CXO J111147.0-610626,14.123,14.119000000000002,13.758
2CXO J111149.5-604158,7.659,7.652,7.6179999999999986
2CXO J111157.6-610646,15.525,14.617,14.277
2CXO J111203.4-763703,11.772,11.114,10.78
2CXO J111207.4-604315,9.703,9.672,9.643
2CXO J111209.8-763436,10.96,10.176,9.84
2CXO J111214.6-603826,14.727,14.315,14.125
2CXO J111215.7-604625,10.351,10.293,10.333
2CXO J111215.7-610504,12.083,11.312,10.814
2CXO J111226.5-603903,10.639,10.417,10.341
2CXO J111227.7-764423,8.285,7.461,6.845
2CXO J111237.2-610153,14.532,13.84,13.555
2CXO J111247.5-604418,8.25,8.282,8.238999999999999
2CXO J111248.9-764706,12.142,11.442,11.196
2CXO J111304.3-604725,14.771,14.229,12.874
2CXO J111325.6-610341,9.136,9.045,9.031
2CXO J111333.0-763538,11.639,11.037,10.734000000000002
2CXO J111350.9+401721,16.015,15.689,14.667
2CXO J111431.8+405613,15.814,15.135,14.25
2CXO J111520.7+404326,15.233,14.512,13.984000000000002
2CXO J111607.6+412352,13.952,13.355,12.763
2CXO J111703.5+174440,15.328,14.9,14.235
2CXO J111813.7+402837,16.969,16.044,15.265999999999998
2CXO J112019.6+130320,16.497,15.709,14.639
2CXO J112042.2-603126,9.076,9.06,9.023
2CXO J112047.7-603042,7.856,7.632999999999999,7.572999999999999
2CXO J112057.1-615500,9.563,9.071,8.587
2CXO J112122.6-594745,9.145,9.027,8.997
2CXO J112526.5+022039,15.276,14.623,14.21
2CXO J112834.9+564308,9.369,8.828,8.747
2CXO J114111.6-014306,16.393,16.097,15.493
2CXO J114129.5+560731,9.427,8.852,8.704
2CXO J114404.8-014436,8.867,8.252,8.083
2CXO J114432.7-015643,15.901,15.154000000000002,14.368
2CXO J114931.7+223029,15.632,15.139,14.526
2CXO J115138.1+561331,15.988,15.158,14.483
2CXO J115238.7+441246,16.496,15.751,15.058
2CXO J115423.8+440819,16.784000000000002,15.82,15.253
2CXO J115628.1+550730,12.720999999999998,12.253,11.978
2CXO J115907.7+494257,8.762,8.251,8.123
2CXO J120100.1+133128,15.997,15.217,14.281
2CXO J120130.3+011138,15.181,14.405,13.795
2CXO J120147.9+120630,15.859000000000002,15.234000000000002,14.604
2CXO J120331.2+152254,15.771,15.192,14.746
2CXO J120550.2+020131,15.94,15.733,14.866
2CXO J120746.1+430736,12.764,12.094,11.816
2CXO J120825.3+141921,16.698,16.505,15.639
2CXO J120857.2+142437,13.712,13.075,12.817
2CXO J120913.6+433920,16.305999999999994,15.206,14.886
2CXO J120936.0+423203,10.474,9.983,9.622
2CXO J121050.9+503248,7.1320000000000014,6.8889999999999985,6.836
2CXO J121359.2+293617,17.04,15.917,15.432
2CXO J121417.8+293143,15.583,14.607,13.585
2CXO J121418.2+293146,14.622,14.174,13.764
2CXO J121426.5+143843,15.933,15.242,14.407
2CXO J121529.5+142841,16.954,16.07,15.517
2CXO J121727.9+115504,16.937,16.554000000000002,15.24
2CXO J121807.1+295611,16.422,15.738,15.157
2CXO J121831.6+301455,5.529,5.445,5.363
2CXO J121843.3+153617,15.269,14.517,13.837
2CXO J121930.9+104700,16.514,15.867,15.469
2CXO J121946.5+145259,16.77,15.737,14.779000000000002
2CXO J121950.7+142301,8.015,7.846,7.765
2CXO J122202.4+145133,9.441,9.131,9.088
2CXO J122518.6+483117,16.405,16.070999999999998,15.435
2CXO J122527.4+223512,14.896,14.401,13.661
2CXO J122632.1+223318,15.844,15.002,14.713
2CXO J122644.1+751456,9.726,9.063,8.901
2CXO J122822.0+114606,16.748,15.925,14.996
2CXO J122941.0+111942,15.413,14.523,13.827
2CXO J122948.5+114333,8.399,8.027000000000001,7.951
2CXO J122957.9+112019,16.692,15.757,15.134
2CXO J123027.3+030627,17.183,16.085,15.563
2CXO J123107.1+025724,16.697,16.382,15.448
2CXO J123325.8+093123,15.517,14.646,13.924
2CXO J123335.0+475800,16.249000000000002,15.417,14.64
2CXO J123415.1+481308,10.29,9.654,9.391
2CXO J123451.9+115720,17.03,16.423,15.782
2CXO J123535.3-410609,9.088,8.828,8.8
2CXO J123613.4+275150,16.266,15.521,15.367
2CXO J123712.2-405938,9.074,8.847999999999997,8.726
2CXO J123716.2-404844,7.057,6.7970000000000015,6.678
2CXO J123716.2-404852,8.788,8.289,8.123
2CXO J123754.8+084106,15.911,15.127,14.595999999999998
2CXO J124006.7+474003,16.573,15.791,15.527
2CXO J124135.8+093931,16.5,16.08,15.593
2CXO J124333.7+035750,15.584,14.733,13.9
2CXO J124542.3-401637,8.179,7.965,7.886
2CXO J124551.0+032128,15.856,15.215,14.142
2CXO J125412.0+273733,14.764,14.338,13.845999999999998
2CXO J125533.7+255331,7.37,6.947,6.855
2CXO J125710.7+272417,14.502,13.81,13.619000000000002
2CXO J125948.8+342322,15.672,14.856,14.872
2CXO J130132.6+463402,15.368,14.611,14.059
2CXO J130136.2+000159,16.84,16.315,15.585
2CXO J130158.0-014212,16.683,16.39,15.778
2CXO J130200.1+274657,14.231,13.672,13.369000000000002
2CXO J130211.0+000004,16.874000000000002,16.487000000000002,15.464
2CXO J130724.0+460401,16.54,16.131,15.451
2CXO J131137.4-005734,16.256,15.323,14.607
2CXO J131151.7-625012,16.124000000000002,13.773,12.27
2CXO J131157.5-624854,7.597,7.487,7.401
2CXO J131159.6-624423,16.361,15.369000000000002,14.992
2CXO J131209.0-624326,10.208,8.567,7.577000000000001
2CXO J131215.0-624808,16.227999999999998,14.497,13.201
2CXO J131215.5-624632,15.683,14.974,13.487
2CXO J131215.7-624250,6.573,6.17,5.956
2CXO J131219.1-624538,14.443,13.314,12.722
2CXO J131220.7-624220,14.249,12.751,12.019
2CXO J131222.5-623936,15.522,14.964,14.068
2CXO J131224.5-624139,13.25,12.115,11.409
2CXO J131228.5-624143,8.255,7.266,6.61
2CXO J131230.2-624053,15.713,14.449000000000002,13.835
2CXO J131231.6-624255,11.3,10.29,9.786
2CXO J131242.4-624228,15.559,14.478,13.889
2CXO J131243.8-624027,12.483,12.217,12.165
2CXO J131244.9-623839,15.197,14.427,13.231
2CXO J131247.7-623951,11.612,10.711,10.254
2CXO J131250.1-624110,14.459,13.604,12.897
2CXO J131254.6-624058,13.116,12.439,11.89
2CXO J131256.0-624105,12.729,12.777,12.363
2CXO J131308.4-623927,11.423,10.27,9.746
2CXO J131744.3+291339,13.254,13.015999999999998,13.011
2CXO J131800.2+325752,16.347,15.494000000000002,14.675999999999998
2CXO J132105.9+511943,15.83,15.189,14.589
2CXO J132138.3+511743,16.37,15.613,15.394
2CXO J132438.7+291012,15.877,15.474,14.637
2CXO J132801.2+573112,15.933,15.786,14.847
2CXO J132812.9-313307,7.081,6.9060000000000015,6.83
2CXO J132847.3-312943,8.852,8.634,8.61
2CXO J132951.9-020331,16.632,15.991,15.145
2CXO J132958.6-313240,7.561,6.977,6.872000000000001
2CXO J133028.6-004159,15.655,14.929,14.283
2CXO J133032.0-003613,14.746,14.06,13.582
2CXO J133108.3+303033,15.943,15.633,14.634
2CXO J133140.9-015214,16.836,16.269000000000002,15.277
2CXO J133420.7-010747,16.809,15.531,15.435
2CXO J133428.0-012348,15.825,15.06,14.724
2CXO J133749.0+375356,17.403,16.129,15.488
2CXO J133821.4+480424,12.662,12.089,11.904000000000002
2CXO J133908.1+482123,12.338,11.718,11.449000000000002
2CXO J133935.3-633942,8.205,7.942,7.726
2CXO J134010.5-643436,5.01,4.832,4.732
2CXO J134443.7+550300,15.277,14.59,14.024
2CXO J134616.8-625512,13.421,12.729,12.555
2CXO J134631.4-625627,10.992,10.95,10.994000000000002
2CXO J134636.5-625434,5.937,5.84,5.783
2CXO J134745.5+283842,16.673,16.173,15.172
2CXO J134804.3+284025,16.833,16.477999999999998,15.834
2CXO J134814.5-624621,13.787,13.181,13.047
2CXO J134914.2-620612,5.2570000000000014,4.71,4.479
2CXO J134924.6-620936,8.57,8.048,7.751
