name,W1mag,W2mag,W3mag,W4mag
2CXO J100030.7+014711,17.154,16.163,12.448,9.067
2CXO J100033.4+015237,15.96,15.397,12.387,9.197
2CXO J100035.2+024302,16.831,16.309,12.16,9.099
2CXO J100036.0+022830,14.933,13.735,10.672,7.893
2CXO J100037.9+020822,16.198,14.981,11.993,8.701
2CXO J100040.1+024751,16.293,15.068,11.999,8.931000000000003
2CXO J100041.5+013658,15.247,14.935,11.049,8.949
2CXO J100042.6+015323,17.029,16.872,12.521,9.157
2CXO J100043.5+022524,16.582,16.832,12.054,8.721
2CXO J100043.9+021452,17.793,15.951,12.144,9.211
2CXO J100046.7+020404,15.3,14.555,11.952,9.007
2CXO J100046.8+014737,17.035999999999998,15.833,12.556,8.764
2CXO J100047.7+020756,16.574,15.561,12.088,8.892999999999997
2CXO J100047.7+023551,16.727,16.552,12.208,8.943999999999997
2CXO J100047.9+021126,17.156,15.892,12.417,9.177
2CXO J100049.9+020500,15.548,14.078,10.975,8.222999999999999
2CXO J100055.6+023109,15.640999999999998,15.659,12.605,9.118
2CXO J100100.6+022910,17.085,15.946,12.419,8.536
2CXO J100100.7+021640,14.317,13.718,9.898,7.81
2CXO J100101.9+014800,16.219,15.979,12.318,8.555
2CXO J100104.9+024911,16.152,15.811,12.418,8.872
2CXO J100108.3+022342,17.191,16.125,12.271,9.151
2CXO J100113.9+022205,17.238,16.624000000000002,12.616,8.837
2CXO J100114.2+022356,15.806,14.333,11.52,8.704
2CXO J100114.8+020208,15.277,14.907,12.470999999999998,9.071
2CXO J100115.2+024812,16.27,15.7,12.377,8.792
2CXO J100118.5+015542,16.320999999999998,15.428,12.433,8.865
2CXO J100118.5+022738,15.646,14.451,10.999,8.536
2CXO J100118.8+023619,17.159000000000002,16.285999999999998,12.405,9.114
2CXO J100120.2+020341,15.593,14.359000000000002,11.754,8.511000000000001
2CXO J100120.2+023341,17.003,15.558,12.255,9.188
2CXO J100127.8+022358,17.155,16.711,12.668,8.91
2CXO J100129.6+020643,17.304000000000002,15.7,12.263,8.607000000000001
2CXO J100130.8+024405,17.668,15.888,12.614,9.123
2CXO J100132.1+013420,16.727999999999998,15.039,12.005999999999998,9.047
2CXO J100132.8+013847,16.891,16.559,12.113,9.033
2CXO J100132.8+015759,17.355999999999998,16.057000000000002,12.747,9.065
2CXO J100135.8+024118,14.838,14.104,10.712,8.496
2CXO J100136.3+024726,16.74,16.222,12.421,9.109
2CXO J100141.0+021259,16.986,16.307000000000002,12.571,8.815
2CXO J100141.3+021031,15.27,14.76,12.224,9.083
2CXO J100141.8+024927,16.933,16.635,12.712,8.594
2CXO J100143.4+015606,16.79,16.197,12.65,8.991
2CXO J100146.1+024549,17.083,16.012,12.269,8.751
2CXO J100152.2+015608,15.906,15.203,12.604,8.69
2CXO J100152.8+020113,15.674,15.311,11.029000000000002,8.704
2CXO J100153.2+022436,15.675999999999998,14.849,11.976,9.037
2CXO J100156.7+025312,15.719,15.322,12.407,8.662
2CXO J100158.0+014621,15.975,15.362,12.124,8.497
2CXO J100158.9+022445,16.811,15.699000000000002,12.558,9.128
2CXO J100201.3+013232,17.13,16.944000000000006,12.651,8.347999999999999
2CXO J100201.5+020329,15.386,14.547,11.388,8.808
2CXO J100202.5+020145,16.144000000000002,16.044,11.812,8.361
2CXO J100202.7+022434,16.349,15.004,11.957,8.927
2CXO J100204.8+013355,13.515999999999998,13.12,8.892000000000003,7.107
2CXO J100209.0+021837,16.99,15.679,12.668,9.135
2CXO J100213.1+023827,17.053,16.767,12.168,8.341000000000001
2CXO J100213.3+023351,16.909000000000002,15.758,12.564,8.743
2CXO J100216.1+023012,16.141,15.188,12.193,8.692
2CXO J100216.7+013725,15.724,15.86,12.175,8.406
2CXO J100217.5+021210,16.186,16.154,12.582,9.067
2CXO J100218.3+021053,15.567,15.191,11.938,8.632
2CXO J100219.4+025049,16.837,15.515999999999998,12.031,8.975
2CXO J100219.6+021715,16.436,15.081,12.563,8.557
2CXO J100226.7+014051,15.515,14.841,11.529000000000002,8.441
2CXO J100228.6+024901,14.75,14.244000000000002,11.813,8.978
2CXO J100228.7+023731,16.421,15.785,12.095,8.642000000000001
2CXO J100228.8+024016,16.753,15.925,12.26,9.031
2CXO J100230.8+022452,17.059,16.742,11.887,8.7
2CXO J100232.1+023537,14.746,13.769,11.188,8.41
2CXO J100232.5+014008,17.235,15.777,12.213,8.977
2CXO J100235.4+022351,16.366,16.135,11.915,8.729
2CXO J100238.7+013936,16.195,15.352,12.375,8.891
2CXO J100241.8+021615,15.978,15.611,12.657,8.655
2CXO J100248.8+013854,15.27,14.492,11.127,7.95
2CXO J100249.3+023746,16.375,15.168,12.146,8.841000000000003
2CXO J100249.5+015532,17.105999999999998,16.732,12.291,8.964
2CXO J100250.2+020850,16.504,15.937,12.694,9.174
2CXO J100251.4+021849,15.579,15.367,12.04,8.637
2CXO J100251.6+022905,16.283,15.515,11.572,8.656
2CXO J100256.0+020923,15.722,15.372,12.644,8.626
2CXO J100302.9+015208,16.725,16.076,12.309,8.499
2CXO J100303.6+021051,15.16,14.705,12.179,8.807
2CXO J100305.0+015156,17.067999999999998,16.442999999999998,12.047,8.505
2CXO J100307.6+021515,15.768,15.127,12.315,8.702
2CXO J100307.8+021135,16.577,15.94,12.661,9.096
2CXO J100309.1+022038,16.624000000000002,15.982,11.948,9.119
2CXO J100312.4+020001,16.694000000000006,16.051,12.645,8.923
2CXO J220750.4+455231,7.542000000000002,7.624,7.516,7.351
2CXO J181035.1-191251,11.384,10.043,9.153,6.4529999999999985
2CXO J181216.6-192704,10.048,10.167,9.342,6.5939999999999985
2CXO J181852.9-155750,10.619000000000002,10.155,9.006,8.158999999999999
2CXO J182010.3-161342,8.891,8.134,6.284,1.082
2CXO J182016.3-160225,10.347,9.523,5.645,2.617
2CXO J182017.3-160342,11.800999999999998,10.576,4.874,3.054
2CXO J182031.8-161617,7.949,7.011,-3.077,
2CXO J182035.3-161048,7.205,6.931,,
2CXO J182043.1-161323,8.462,7.705,-2.659,
2CXO J182044.2-161333,9.481,9.027,,
2CXO J182101.1-160547,8.863999999999997,8.562999999999999,4.125,0.355
2CXO J182101.3-155945,10.086,9.52,7.931,3.872
2CXO J182102.2-160101,7.167999999999998,7.159,6.977,2.329
2CXO J182117.8-160256,7.58,7.4460000000000015,4.989,2.701
2CXO J182120.2-155911,7.3,7.204,6.87,3.042
2CXO J182125.9-160117,8.794,8.764,4.629,1.142
2CXO J182127.8-155732,7.769,7.782,7.4460000000000015,4.825
2CXO J182741.9-113708,7.895,7.907,7.641,5.747999999999998
2CXO J182818.8-114036,9.163,6.224,2.964,0.098
2CXO J182118.5-143124,8.124,8.044,8.234,5.805
2CXO J182120.3-143149,11.441,10.729,8.905,6.055
2CXO J182147.9-142906,11.429,10.827,9.278,6.48
2CXO J182222.3-143709,7.917000000000002,7.911,7.6560000000000015,2.85
2CXO J182534.6-125844,10.992,10.433,8.175,7.895
2CXO J182537.3-130412,8.005,8.105,8.083,6.3889999999999985
2CXO J182540.1-125219,9.024,9.019,9.57,6.6160000000000005
2CXO J182554.7-124929,8.415,8.395,8.825,6.29
2CXO J182621.4-125756,10.816,9.815,8.684,6.693
2CXO J181857.7-134442,11.086,10.331,8.415,6.212999999999999
2CXO J181858.5-134534,10.655,10.039,8.16,2.074
2CXO J181904.7-134839,11.835,11.624,6.019,1.115
2CXO J181904.9-134819,9.288,8.962,4.216,0.192
2CXO J181905.7-134444,10.895,10.241,7.0310000000000015,3.1630000000000003
2CXO J181907.1-134524,9.841,6.997000000000001,3.815,0.037000000000000005
2CXO J181908.3-134401,11.114,10.489,8.898,2.798
2CXO J181916.2-134837,11.621,11.097,6.3820000000000014,3.992
2CXO J181917.6-135129,9.142,9.199,5.307,1.251
2CXO J181920.7-135014,9.287,8.68,5.251,2.177
2CXO J181926.2-134725,11.443,11.486,7.686,3.627
2CXO J181930.5-134529,10.536,9.716,6.2810000000000015,3.2030000000000003
2CXO J181934.5-134413,11.602,10.865,8.457,4.166
2CXO J182002.7-134823,9.768,8.68,5.6629999999999985,2.329
2CXO J182529.7-145735,7.528,7.504,7.511,6.761
2CXO J182538.9-144505,7.579,7.592,6.591,2.5340000000000003
2CXO J181820.5-165653,11.009,9.615,6.04,3.142
2CXO J181820.7-170125,14.220999999999998,10.134,9.307,4.3
2CXO J181824.7-165528,9.767,8.888,6.4670000000000005,4.222
2CXO J181825.6-164905,8.511000000000001,7.956,5.926,3.3160000000000003
2CXO J181828.7-164941,9.005,8.998,7.947999999999999,6.097
2CXO J181831.5-165212,10.995,9.837,8.45,5.247999999999998
2CXO J181836.3-165353,12.193,11.538,8.142000000000001,5.84
2CXO J181844.5-165930,10.987,10.43,7.896,5.13
2CXO J203039.7+413650,8.129,8.096,7.826,6.205
2CXO J203049.5+411536,12.08,11.595,10.581,5.4460000000000015
2CXO J203102.6+411733,11.493,10.964,9.268,5.705
2CXO J203106.8+410509,12.365,11.821,9.783,5.654
2CXO J203108.9+411930,12.988,12.248,9.72,6.148
2CXO J203109.2+411904,10.974,10.237,7.895,5.318
2CXO J203110.5+412156,10.535,9.67,6.5779999999999985,4.864
2CXO J203113.3+411520,11.776,11.386,8.427999999999999,5.9060000000000015
2CXO J203113.3+411816,13.272,12.965,10.601,6.771
2CXO J203113.9+411212,11.789,11.439,9.253,6.558
2CXO J203118.3+412121,7.496,7.449,7.6110000000000015,6.242000000000001
2CXO J203119.5+412221,11.852,11.542,10.07,7.249
2CXO J203120.0+410403,12.134,11.605,9.387,5.647
2CXO J203122.0+410844,10.624,10.681,9.505,6.259
2CXO J203122.9+413318,13.314,12.902,11.068,7.737999999999999
2CXO J203125.8+412838,12.54,12.092,11.632,8.321
2CXO J203128.1+411711,12.27,11.717,11.79,6.528
2CXO J203133.3+412248,8.755,8.719,8.664,6.763
2CXO J203133.4+411400,12.223,11.541,9.855,6.101
2CXO J203133.7+410920,13.991,13.308,8.918,6.322
2CXO J203133.8+411915,8.545,7.747000000000001,6.444,5.313
2CXO J203134.3+410541,11.059,10.556,7.59,5.121
2CXO J203135.1+412606,12.935,12.334,10.52,8.508
2CXO J203136.8+405909,6.546,6.394,6.475,5.396
2CXO J203141.0+413400,14.014,13.386,10.062,6.869
2CXO J203141.6+412820,10.442,10.435,11.28,8.843
2CXO J203145.9+411727,7.9860000000000015,8.014,8.048,7.864
2CXO J203145.9+412813,11.683,10.786,8.958,6.8439999999999985
2CXO J203146.5+411949,11.894,11.396,9.305,6.605
2CXO J203146.6+411026,12.122,11.478,9.887,5.239
2CXO J203147.5+410638,7.348,7.367000000000001,7.322,6.0779999999999985
2CXO J203148.7+411858,11.538,11.293,10.777,8.83
2CXO J203149.6+412826,8.517999999999999,8.519,8.793,7.614
2CXO J203153.4+412348,12.101,11.675999999999998,9.732,7.081
2CXO J203154.7+411736,13.671,13.562,12.261,7.254
2CXO J203156.3+411507,11.505999999999998,11.033,8.77,6.586
2CXO J203157.0+411238,10.476,10.463,7.7570000000000014,4.812
2CXO J203158.3+410153,12.108,11.466,9.027,5.255
2CXO J203159.4+413013,14.107,13.695,9.818,7.676
2CXO J203159.6+411450,8.011000000000001,7.936,8.51,6.311
2CXO J203200.9+413113,12.919,12.671,10.425,8.229
2CXO J203202.1+413322,12.044,11.659,9.298,6.59
2CXO J203202.6+410801,10.457,9.768,6.875,4.143
2CXO J203205.4+405950,10.323,9.604,8.285,5.403
2CXO J203206.2+404829,5.742000000000001,5.187,4.708,3.691
2CXO J203209.8+412640,12.997,12.585,10.22,7.961
2CXO J203210.0+413018,8.833,8.093,6.603,5.56
2CXO J203211.7+412612,11.582,10.963,8.767999999999999,6.85
2CXO J203212.6+412825,13.498,13.578,12.413,8.511000000000001
2CXO J203213.0+410146,11.587,11.294,8.741,5.8439999999999985
2CXO J203213.3+413350,12.407,12.246,10.354,6.372000000000001
2CXO J203215.1+411110,11.748,11.296,7.1960000000000015,4.597
2CXO J203216.3+412828,13.779000000000002,13.164,11.727,8.765
2CXO J203216.4+410109,9.894,9.816,9.611,7.02
2CXO J203216.5+412535,8.048,8.036,8.152999999999999,7.1179999999999986
2CXO J203216.7+410304,11.681,10.985,8.974,5.9929999999999986
2CXO J203216.8+413139,12.157,11.719,11.069,8.245
2CXO J203217.7+412000,10.606,9.986,8.505,6.461
2CXO J203222.1+405351,13.792,13.531,10.188,7.569
2CXO J203222.4+410628,9.442,8.112,5.382999999999999,2.602
2CXO J203222.5+412537,12.922,12.196,9.233,6.67
2CXO J203223.0+411659,11.786,11.299,9.225,5.734
2CXO J203223.5+411922,12.396,12.431,10.009,5.966
2CXO J203225.0+411722,10.625,9.956,7.107,5.019
2CXO J203225.0+412538,13.499,13.35,11.237,7.502999999999999
2CXO J203225.8+413559,10.849,10.334,9.153,4.601
2CXO J203226.2+410313,13.333,12.936,10.643,6.449
2CXO J203226.7+412006,12.365,12.028,11.154000000000002,8.109
2CXO J203227.0+411515,11.405,10.669,8.297,5.813
2CXO J203227.2+412156,10.614,10.605,10.829,8.376
2CXO J203227.6+410037,12.335,12.081,8.931000000000003,5.5520000000000005
2CXO J203227.6+412622,7.881,7.866,7.983,6.9689999999999985
2CXO J203227.7+412852,8.655,8.657,8.724,8.027999999999999
2CXO J203227.7+414008,11.73,11.021,8.404,3.704
2CXO J203228.4+412017,11.603,11.097,8.879,7.002000000000002
2CXO J203229.2+411246,13.793,13.276,9.928,7.03
2CXO J203230.9+410702,9.733,9.581,8.573,4.882
2CXO J203232.7+413040,12.864,12.817,11.548,7.9529999999999985
2CXO J203232.9+411823,11.947,11.586,9.926,6.975
2CXO J203233.3+410305,11.786,11.3,9.569,7.167000000000002
2CXO J203233.5+404854,13.147,13.028,9.287,5.3
2CXO J203234.1+410940,13.425,12.741,9.774,5.591
2CXO J203234.3+405507,13.928,13.451,9.269,6.795
2CXO J203234.8+405617,8.405,8.37,8.289,7.8820000000000014
2CXO J203235.4+405930,10.519,9.858,8.054,5.974
2CXO J203237.7+412615,10.258,10.345999999999998,11.386,6.935
2CXO J203238.0+410831,13.232,12.939,10.868,7.117000000000001
2CXO J203239.3+410009,4.879,4.4030000000000005,4.752,4.284
2CXO J203239.5+405247,7.772,7.7189999999999985,7.7879999999999985,7.1160000000000005
2CXO J203241.8+410948,11.68,11.091,9.224,6.382999999999999
2CXO J203241.9+411905,13.222,12.401,8.993,6.582000000000002
2CXO J203242.8+412016,9.754,9.727,9.398,6.9060000000000015
2CXO J203243.8+410534,12.12,11.662,10.937,6.0870000000000015
2CXO J203244.2+411742,13.058,12.298,8.677,6.4929999999999986
2CXO J203246.3+411653,12.66,12.7,8.532,6.242000000000001
2CXO J203246.5+412228,13.031,12.688,9.258,5.988
2CXO J203247.8+411632,12.575,11.875,8.076,5.6629999999999985
2CXO J203248.4+411608,11.106,11.076,8.212,5.824
2CXO J203248.8+411519,12.423,11.640999999999998,7.741,5.621
2CXO J203249.9+405706,11.572,11.035,8.939,5.416
2CXO J203250.6+405943,10.163,9.697,7.701,5.92
2CXO J203250.6+410658,12.961,12.605,10.462,6.6789999999999985
2CXO J203250.8+411458,9.159,9.106,8.017000000000001,5.419
2CXO J203253.1+411559,11.937,11.83,7.476,5.087
2CXO J203254.3+411521,9.432,9.397,7.492000000000001,4.988
2CXO J203255.3+410503,12.108,11.937,11.824000000000002,8.05
2CXO J203255.3+411853,11.44,11.31,8.86,5.885
2CXO J203256.4+411206,9.877,9.811,9.19,7.931
2CXO J203257.8+410347,12.15,11.215,8.314,6.267
2CXO J203258.1+411735,12.868,12.206,9.205,5.885
2CXO J203258.5+410540,10.894,10.357,8.371,6.935
2CXO J203258.7+413209,11.092,10.508,7.734,4.6389999999999985
2CXO J203259.0+411759,10.973,10.897,8.771,5.313
2CXO J203259.2+411229,10.912,10.88,9.413,7.662000000000001
2CXO J203259.4+410942,13.111,12.465,9.754,7.216
2CXO J203259.6+411514,7.951,7.914,6.309,3.746
2CXO J203259.7+411419,9.634,9.613,8.815,5.101
2CXO J203300.1+412526,11.871,11.79,8.232999999999999,5.909
2CXO J203301.7+411148,11.934,11.864,10.639,8.565
2CXO J203304.5+412518,11.996,11.504,8.351,4.465
2CXO J203304.6+411206,13.249,12.809,10.467,6.381
2CXO J203305.2+412139,11.998,11.54,9.507,5.816
2CXO J203305.2+414334,8.445,8.415,8.64,5.162000000000001
2CXO J203305.7+413150,10.818,10.781,11.183,5.355
2CXO J203305.8+411635,10.539,9.336,6.2170000000000005,3.929
2CXO J203306.0+410446,12.15,11.48,9.205,5.66
2CXO J203306.1+410831,11.373,10.895,8.714,6.226
2CXO J203306.2+410947,12.012,12.0,9.807,6.529
2CXO J203307.3+411341,9.523,8.937999999999997,7.494,6.032
2CXO J203308.5+411915,9.709,9.091,6.9689999999999985,2.099
2CXO J203308.9+411045,13.107,12.843,11.367,8.782
2CXO J203310.1+405617,11.812,11.717,10.668,5.875
2CXO J203310.1+405903,9.908,9.374,7.474,4.921
2CXO J203310.1+412352,14.12,14.254,10.463,6.141
2CXO J203310.3+411156,12.634,12.398,10.605,6.9910000000000005
2CXO J203311.0+411135,12.4,12.475,10.408,7.2810000000000015
2CXO J203311.4+410719,13.793,13.666,11.829,8.73
2CXO J203313.2+412640,10.734000000000002,10.694,8.857000000000003,5.025
2CXO J203313.6+411305,8.175,8.133,7.673999999999999,5.773
2CXO J203314.1+405838,11.445,10.734000000000002,8.531,4.776
2CXO J203315.0+405944,11.214,10.473,8.771,5.899
2CXO J203315.1+411310,12.536,11.615,8.133,6.312
2CXO J203315.2+411327,12.796,12.208,8.708,6.556
2CXO J203315.2+412956,9.195,9.18,9.575,4.93
2CXO J203316.2+412557,12.805,12.233,9.487,5.352
2CXO J203317.0+410631,12.644,12.546,10.737,6.66
2CXO J203317.3+411238,9.233,9.212,8.177,6.079
2CXO J203317.4+413244,11.296,11.26,10.345,5.1560000000000015
2CXO J203317.5+405835,8.551,7.77,5.027,2.922
2CXO J203317.5+405917,8.333,7.4460000000000015,4.824,1.837
2CXO J203317.6+410003,11.017,10.491,8.059,5.45
2CXO J203317.7+411304,10.63,10.089,7.517,5.892
2CXO J203318.5+411535,7.228,6.832000000000002,6.105,6.2
2CXO J203319.2+405751,7.218,6.502000000000002,3.974,2.025
2CXO J203320.0+410403,12.453,11.811,10.470999999999998,5.0280000000000005
2CXO J203320.8+414048,11.557,11.063,8.943999999999997,5.501
2CXO J203325.5+413326,7.364,7.342,7.588999999999999,4.593
2CXO J203325.5+413558,11.987,11.136,9.149,6.047999999999999
2CXO J203326.1+411549,10.223,10.138,8.312999999999999,2.6710000000000003
2CXO J203328.3+405311,12.707,12.289,10.072,5.372000000000001
2CXO J203328.3+410933,11.363,10.925,8.831,4.502
2CXO J203330.2+413557,7.362,7.31,7.372999999999998,7.2189999999999985
2CXO J203330.7+411522,5.324,4.897,4.872,1.734
2CXO J203332.7+410520,10.209,10.043,10.09,5.7970000000000015
2CXO J203335.8+411519,13.682,12.93,6.774,2.645
2CXO J203336.9+411611,7.707000000000002,7.677,7.2,2.932
2CXO J203336.9+412321,12.152,12.229,10.645,6.0360000000000005
2CXO J203338.1+405341,6.973,6.9270000000000005,7.064,8.27
2CXO J203338.3+412842,13.276,13.191,8.363,3.781
2CXO J203340.8+413017,8.459,8.447000000000001,8.812000000000003,3.725
2CXO J203340.9+410312,12.83,12.648,9.732,4.449
2CXO J203341.3+411513,11.487,10.692,7.435,3.057
2CXO J203341.6+412504,9.977,9.393,6.332999999999998,3.607
2CXO J203342.3+411145,8.955,8.929,7.86,3.1910000000000003
2CXO J203343.6+412345,12.603,12.244000000000002,8.837,4.584
2CXO J203345.6+411903,12.105,11.699000000000002,8.72,3.756
2CXO J203347.2+412359,11.502,11.38,7.729,5.435
2CXO J203347.4+410443,13.227,12.616,11.61,6.032
2CXO J203347.7+410236,13.94,13.998,9.47,4.263
2CXO J203347.7+412041,7.02,6.975,7.185,5.278
2CXO J203348.6+413554,13.025,12.722,8.689,6.312
2CXO J203348.8+411940,9.21,9.196,9.231,4.013
2CXO J203349.3+411635,12.390999999999998,11.720999999999998,8.366,5.522
2CXO J203350.2+412354,8.727,7.945,5.0360000000000005,2.154
2CXO J203353.5+411756,11.865,11.398,8.745,5.417000000000002
2CXO J203353.9+411141,13.157,12.836,10.076,7.593
2CXO J203354.9+410650,10.039,9.98,9.316,5.751
2CXO J203355.4+410948,12.428,11.638,8.44,6.114
2CXO J203355.7+410911,12.175,11.648,9.113,5.6
2CXO J203355.8+412828,11.868,11.719,9.086,4.958
2CXO J203355.9+411226,12.122,11.705,9.038,7.476
2CXO J203356.7+405528,12.042,11.959,10.746,5.784
2CXO J203359.1+410536,9.139,9.082,8.286,5.945
2CXO J203359.3+405532,9.999,9.449,6.865,5.192
2CXO J203359.5+412234,10.132,8.293,4.315,0.841
2CXO J203359.8+412944,10.617,10.546,8.519,4.845
2CXO J203400.0+410801,12.691,12.501,9.489,5.084
2CXO J203400.8+412214,10.786,9.762,5.25,2.655
2CXO J203401.1+410033,13.166,12.854,10.299,6.87
2CXO J203401.6+410744,12.806,12.425999999999998,10.181,5.356
2CXO J203402.0+412945,10.433,10.361,9.198,5.1320000000000014
2CXO J203403.1+405905,12.015999999999998,11.390999999999998,9.084,4.459
2CXO J203404.4+410045,13.744000000000002,13.448,11.126,8.091000000000001
2CXO J203405.5+410726,13.251,12.424,12.061,6.591
2CXO J203405.7+411812,12.182,11.805,9.759,4.209
2CXO J203405.7+411848,13.085,12.39,8.645,4.165
2CXO J203409.4+410001,11.304,10.73,9.593,6.651
2CXO J203410.3+410905,10.104,9.336,8.389,5.13
2CXO J203413.2+410345,11.618,10.999,9.21,4.811
2CXO J203414.2+411452,13.402,12.899,9.41,4.691
2CXO J203415.7+412208,12.112,11.62,10.267,5.003
2CXO J203415.7+412625,12.416,12.05,10.295,5.303
2CXO J203416.0+410219,8.288,8.22,7.693,5.091
2CXO J203416.4+411019,11.992,11.431,9.807,4.854
2CXO J203417.4+410914,12.321,11.809,12.215,6.643
2CXO J203418.7+412502,13.105,12.826,10.925,4.721
2CXO J203421.1+413014,12.755999999999998,10.99,9.16,3.995
2CXO J203422.2+410651,11.989,11.276,10.497,5.977
2CXO J203422.6+410747,9.395,8.675,6.835,5.332000000000002
2CXO J203422.7+410559,12.387,11.763,8.566,4.956
2CXO J203423.1+411154,12.972,12.313,8.855,3.645
2CXO J203423.6+405851,11.754,11.624,8.975,3.192
2CXO J203423.6+411458,12.786,12.735,10.025,5.348
2CXO J203430.5+413040,4.728,2.756,1.1740000000000002,-0.222
2CXO J203431.6+411456,13.055,12.474,8.514,2.491
2CXO J203432.1+410902,11.513,11.087,8.2,2.602
2CXO J203434.3+411024,12.659,11.89,7.817,3.047
2CXO J203437.8+410929,11.978,11.244000000000002,8.722999999999999,3.549
2CXO J203448.5+413706,11.993,11.296,10.451,6.107
2CXO J203450.3+413123,11.373,10.399,8.957,5.135
2CXO J203452.4+412022,10.108,9.279,6.627999999999999,2.363
2CXO J203452.8+412729,13.215,12.977,10.262,5.706
2CXO J203453.5+411319,12.142,11.93,10.625,5.864
2CXO J203456.2+411911,11.841,11.359000000000002,8.175,3.4210000000000003
2CXO J203459.6+411453,10.904000000000002,10.347,8.172,4.1789999999999985
2CXO J203510.1+413542,11.245,9.748,6.8260000000000005,4.412
2CXO J203512.0+411139,10.494000000000002,10.25,8.677,3.469
2CXO J203530.6+412439,12.818,12.437,8.777000000000001,6.1560000000000015
2CXO J203555.5+412024,10.645,10.431,8.26,4.642
2CXO J203825.2+421527,12.376,11.821,9.586,7.8279999999999985
2CXO J203831.3+421517,10.927,10.515,9.071,6.112
2CXO J203831.5+421748,12.92,12.322,9.748,6.8260000000000005
2CXO J203831.5+422016,12.129,11.57,8.568999999999999,5.562
2CXO J203839.6+421741,13.61,12.694,8.552999999999999,5.3210000000000015
2CXO J203847.6+421007,13.007,12.205,8.892000000000003,6.325
2CXO J203850.0+421640,11.595,10.880999999999998,8.494,4.414
2CXO J203850.4+421809,10.366,9.884,7.85,3.591
2CXO J203854.8+422230,9.501,8.624,5.242000000000001,3.816
2CXO J203855.0+421156,11.719,11.505,8.743,4.879
2CXO J203857.1+422240,5.803,4.59,,-2.741
2CXO J203857.8+421558,13.088,12.413,8.21,3.75
2CXO J203858.1+421756,12.16,11.207,8.521,3.582
2CXO J203859.8+421858,10.014,8.802999999999997,5.806,4.7860000000000005
