name,class,cat_name,var_flag,ra,dec,acis_time,acis_num,hrc_time,hrc_num
2CXO J004418.8-090007,AGN,FIRST J00443-0900,0,11.078650553095486,-9.002185410243792,9911.2876979376,1,,0
2CXO J130932.4+481256,AGN,SDSS J13095+4812 ,0,197.38523156303336,48.215580639001786,9909.708325711801,1,,0
2CXO J013419.3+000825,AGN,SDSS J01343+0008 ,0,23.58047267948666,0.14030729134454886,9909.708325711801,1,,0
2CXO J143057.2+324441,AGN,SDSS J14309+3244 ,1,217.7383369680214,32.744834309315664,9909.6060920036,2,,0
2CXO J013412.6+000346,AGN,PKS 0131-00      ,0,23.55288476034985,0.06284974943132288,9906.6084433367,1,,0
2CXO J104600.7+042527,AGN,SDSS J10460+0425 ,0,161.50313981432683,4.424402654533433,9906.364334522099,1,,0
2CXO J101709.1+015420,AGN,SDSS J10171+0154 ,0,154.28822321134896,1.905681622907416,9900.4893723803,1,,0
2CXO J081351.6+402053,AGN,SDSS J08138+4020 ,0,123.46536805061982,40.348065725475735,9889.1713402488,1,,0
2CXO J081253.1+401900,AGN,4C 40.20         ,0,123.22128783407948,40.31666697956904,9889.1713402488,1,,0
2CXO J092633.3+304535,AGN,SDSS J09265+3045 ,1,141.6390529644434,30.759897549788466,9874.384853535501,2,,0
2CXO J035319.0-101702,AGN,1WGA J0353.3-1017,0,58.32948606093089,-10.284009640825774,9838.6196657249,1,,0
2CXO J084702.6+013000,AGN,SDSS J08470+0130 ,0,131.76097641968488,1.5000623151459604,9838.6196656661,1,,0
2CXO J160047.6+331311,AGN,SDSS J16007+3313 ,0,240.19833666827662,33.21976353557712,9835.4601860635,1,,0
2CXO J222257.5-285152,AGN,2QZ J222257-2851 ,0,335.7398744982118,-28.86467317045141,9832.3007064021,1,,0
2CXO J091159.6+593009,AGN,SDSS J09119+5930 ,0,137.99836700050722,59.502639765284506,9832.282760361999,1,,0
2CXO J012308.8+003306,AGN,Q 0120+002       ,0,20.78689899004064,0.5517311826449105,9827.9881990822,1,,0
2CXO J012341.4+004435,AGN,SDSS J01236+0044 ,0,20.922749708979662,0.7432998496219986,9827.9476787521,1,,0
2CXO J012401.8+003458,AGN,SDSS J01240+0035 ,1,21.00762414642389,0.5829485084993009,9827.907158422,1,,0
2CXO J150440.4+010734,AGN,SDSS J15046+0107 ,0,226.16842186359725,1.1262371347680389,9825.9008440102,1,,0
2CXO J034222.5-055727,AGN,SDSS J03423-0557 ,0,55.59394228334674,-5.95774226013667,9824.0424309541,1,,0
2CXO J034141.0-055315,AGN,SDSS J03416-0553 ,0,55.42122845213794,-5.8876010944209884,9824.0055833139,1,,0
2CXO J134332.6-000203,AGN,SDSS J13435-0002 ,0,205.88621816008103,-0.034281760707290984,9822.8223130853,1,,0
2CXO J134329.2+000132,AGN,RX J13434+0001   ,0,205.87178137096816,0.02575346493818949,9822.8223130853,1,,0
2CXO J134313.3-000502,AGN,F864:119         ,0,205.80575609567418,-0.08407000264991732,9822.8223130853,1,,0
2CXO J134322.0+000009,AGN,F864:114         ,0,205.8417956679067,0.002749978765396736,9822.8223130853,1,,0
2CXO J080203.0+435940,AGN,SDSS J08020+4359 ,0,120.5125289349391,43.99461916370167,9816.503308036099,1,,0
2CXO J080154.2+441233,AGN,SDSS J08019+4412 ,0,120.47612418842009,44.20939368205293,9816.503308036099,1,,0
2CXO J221756.6-594130,AGN,RXS J22179-5941  ,1,334.48606056265913,-59.69193444305222,9807.0248690224,2,,0
2CXO J134010.8+274346,AGN,RX J13401+2743   ,0,205.04513989678944,27.729679604946732,9786.7646528517,1,,0
2CXO J152005.4+201605,AGN,3C 318.0         ,0,230.02284286746848,20.268192405043916,9780.6040113733,1,,0
2CXO J090516.6+340921,AGN,SDSS J09052+3409 ,0,136.31949763267028,34.1559582690305,9778.589597619499,1,,0
2CXO J161109.5+535807,AGN,MCG +98.26.063   ,0,242.78991245213356,53.96871499008599,9764.649015953299,2,,0
2CXO J103859.5+422742,AGN,FIRST J10389+4227,0,159.7482540270249,42.46172521260397,9717.032613478399,1,,0
2CXO J142838.2+322816,AGN,SDSS J14286+3228 ,0,217.15935158823777,32.47116266987035,9710.840976609,2,,0
2CXO J134526.1+494746,AGN,SDSS J13454+4947 ,0,206.35915012639703,49.79615328440178,9695.5435888177,1,,0
2CXO J150243.0+111557,AGN,SDSS J15027+1115 ,0,225.67943114967488,11.265959661926868,9660.5317759164,1,,0
2CXO J150247.1+113114,AGN,SDSS J15027+1131 ,0,225.69663866725296,11.520766839084427,9660.5317759164,1,,0
2CXO J143543.5-012459,AGN,2QZ J143543-0124 ,0,218.93133595000927,-1.4166170556344275,9658.8296339216,1,,0
2CXO J030939.4-000339,AGN,Q 0307-0015      ,0,47.414486987524576,-0.06098571773660603,9648.452498935501,1,,0
2CXO J090851.3-091857,AGN,E 0906-091       ,0,137.21375526404688,-9.316034802931881,9645.6493728193,1,,0
2CXO J032912.3+005626,AGN,SDSS J03292+0056 ,0,52.30160411454381,0.9405886762307748,9643.5321527149,1,,0
2CXO J032842.3+004704,AGN,SDSS J03287+0047 ,0,52.176493610880755,0.7847167559366549,9640.432182101,1,,0
2CXO J134424.5-000617,AGN,2QZ J134424-0006 ,0,206.10243663586343,-0.10485958386828824,9633.2535325173,1,,0
2CXO J134452.9+000520,AGN,1AXG J134450+0005,0,206.22059485249,0.08899462789968214,9633.2535325173,1,,0
2CXO J134508.0-000527,AGN,XMM J13451-0005  ,0,206.2836147192477,-0.09099655665917826,9633.2535325173,1,,0
2CXO J102712.6+283123,AGN,SDSS J10272+2831 ,0,156.80257579205832,28.523144470921768,9632.1390893069,1,,0
2CXO J115129.3+382552,AGN,B2 1148+38       ,0,177.8724295492593,38.43128661985746,9630.0940080711,1,,0
2CXO J134507.2+000407,AGN,SDSS J13451+0004B,0,206.2804110725132,0.06884198974408573,9630.053611267,1,,0
2CXO J111350.9+401721,AGN,HS 1111+4033     ,0,168.4622997677961,40.289306356817995,9630.0516220228,1,,0
2CXO J134420.0-003110,AGN,2QZ J134420-0031 ,0,206.0836916375163,-0.5196672349254073,9629.8928898207,1,,0
2CXO J134414.0-002950,AGN,2QZ J134414-0029 ,0,206.05868278435685,-0.4972997094628417,9629.8928898207,1,,0
2CXO J134412.8-003005,AGN,SDSS J13442-0030 ,0,206.05370757504738,-0.5015601320506395,9629.8928898207,1,,0
2CXO J134424.4-001306,AGN,XMM J13444-0013  ,0,206.10198599939983,-0.2184441222429594,9629.8523694906,1,,0
2CXO J152307.3+535358,AGN,SDSS J15231+5353 ,0,230.78061063619884,53.899454392141116,9626.9345284097,1,,0
2CXO J152325.2+534218,AGN,SDSS J15234+5342 ,0,230.85519470617402,53.70526944731514,9626.9345284097,1,,0
2CXO J134349.5-003424,AGN,SDSS J13438-0034 ,0,205.95639465331544,-0.5734513302711775,9626.5309167927,1,,0
2CXO J015653.1-004621,AGN,SDSS J01568-0046 ,0,29.221402344811626,-0.7726590720280899,9615.9966865428,1,,0
2CXO J070625.1+390151,AGN,FIRST J07064+3901,1,106.60473579646678,39.031000187852676,9603.6223177142,1,,0
2CXO J210748.2-062154,AGN,SDSS J21078-0621 ,0,316.95123303469603,-6.3651077347973315,9554.2664961382,1,,0
2CXO J210755.0-062519,AGN,SDSS J21079-0625 ,0,316.9792026902421,-6.422029303623687,9554.2664961382,1,,0
2CXO J171521.2+214531,AGN,GB 1713+2148     ,0,258.83854529354335,21.758816396560306,9542.9060893941,1,,0
2CXO J160918.9+082416,AGN,SDSS J16093+0824 ,0,242.328814937336,8.40448406052734,9537.1446299483,1,,0
2CXO J000026.2+134604,AGN,SDSS J00004+1346 ,0,0.1095247751061379,13.767979876313252,9516.35274026,1,,0
2CXO J154321.6+384821,AGN,SDSS J15433+3848 ,0,235.84024098740002,38.8059213527,9507.2059267771,1,,0
2CXO J154341.6+385319,AGN,SDSS J15436+3853 ,0,235.92356658303694,38.88881932541328,9507.2059267771,1,,0
2CXO J094525.9+352103,AGN,FIRST J09454+3521,0,146.35798431980743,35.35097274863968,9507.2059267771,1,,0
2CXO J081323.7+073405,AGN,PKS 0810+077     ,0,123.3488951982583,7.568296372991003,9507.0207769777,1,,0
2CXO J143624.6+352536,AGN,SDSS J14364+3525 ,0,219.10264150249088,35.42693333526701,9496.1927268902,2,,0
2CXO J143624.2+353710,AGN,SDSS J14364+3537 ,1,219.10123728738708,35.61947960477973,9496.071205562901,2,,0
2CXO J142543.1+344953,AGN,SDSS J14257+3449 ,0,216.42979919480862,34.83140484530541,9428.2884269003,2,,0
2CXO J142511.3+332026,AGN,SDSS J14251+3320 ,0,216.29724830936718,33.34056097533408,9425.7402599415,2,,0
2CXO J143445.3+332820,AGN,SDSS J14347+3328 ,0,218.6889438471926,33.472380596354974,9425.4829561615,2,,0
2CXO J142048.6+394532,AGN,SDSS J14208+3945 ,0,215.20270741158023,39.75907185002953,9424.5219848576,1,,0
2CXO J122845.7+005018,AGN,SDSS J12287+0050 ,1,187.19061578132172,0.8385807449730365,9419.9259872988,1,,0
2CXO J105225.2+572246,AGN,RX J10524+5722   ,1,163.1053608566275,57.37960221498466,9398.5430130829,2,124531.53375288,1
2CXO J105225.0+572304,AGN,RX J10524+5723   ,0,163.10433566531037,57.38466758688625,9398.5430130829,2,124531.53375288,1
2CXO J105306.0+573424,AGN,RX J10531+5734   ,1,163.27516880300095,57.57346384307149,9396.2925567926,2,124531.53375288,1
2CXO J105241.7+573651,AGN,1WGA J1052.6+5736,0,163.1739429497004,57.614376512394465,9396.2925567926,2,124531.53375288,1
2CXO J105215.6+570403,AGN,RX J10522+5704   ,0,163.06536722679436,57.06770793730057,9396.2925567926,2,,0
2CXO J105243.2+571544,AGN,1WGA J1052.7+5715,1,163.18000434811938,57.26242638269896,9393.0926552128,2,124531.53375288,1
2CXO J105518.1+570423,AGN,SDSS J10553+5704 ,0,163.82563918120422,57.073179982626236,9392.8169111615,2,,0
2CXO J142746.7+441719,AGN,SDSS J14277+4417 ,0,216.94484485035287,44.28864237571815,9385.040829991,1,,0
2CXO J101215.9-030702,AGN,Q 1009-0252A     ,0,153.06630042821575,-3.1173345006273148,9382.3653102087,1,,0
2CXO J101215.6-030700,AGN,Q 1009-0252C     ,0,153.06510089525216,-3.1169266998546927,9382.3653102087,1,,0
2CXO J142614.8+350616,AGN,SDSS J14262+3506 ,0,216.56183273171928,35.104480594780355,9358.202865732399,2,,0
2CXO J142551.2+350112,AGN,SDSS J14258+3501 ,0,216.46345571254884,35.02024110935796,9358.1623619764,2,,0
2CXO J005056.2+511203,AGN,3C  22.0         ,0,12.734293893681071,51.20101902500205,9352.7328458825,1,,0
2CXO J005805.7-275004,AGN,Q 0055-2806      ,0,14.523935099458585,-27.834563130485225,9333.0883789565,1,,0
2CXO J142754.9+330009,AGN,1WGA J1427.9+3300,0,216.97887373627896,33.00276502049677,9326.8748424635,2,,0
2CXO J142746.6+330117,AGN,1WGA J1427.7+3301,0,216.94419060844814,33.02157153684148,9323.8154444614,2,,0
2CXO J143143.5+330134,AGN,SDSS J14317+3301 ,1,217.93164534594143,33.02613421809523,9320.915639593,2,,0
2CXO J084121.5+360845,AGN,SDSS J08413+3608 ,0,130.339905052811,36.145859413354565,9317.9758326363,1,,0
2CXO J222934.1+305712,AGN,RXS J22295+3057  ,0,337.39225306379126,30.953389571170426,9235.6250242261,1,,0
2CXO J053238.9+073243,AGN,TEX 0529+075     ,0,83.1624508959685,7.5453821385973345,9234.1732206869,1,,0
2CXO J142930.5+332419,AGN,1WGA J1429.5+3324,0,217.37717739364143,33.405286501720965,9227.1393649527,2,,0
2CXO J144707.4+520340,AGN,CSO  690         ,1,221.78083577131176,52.06112294070317,9220.9640643215,1,,0
2CXO J231836.9+304836,AGN,Q J2318+304      ,0,349.6538216963852,30.81021731870845,9219.299974100799,1,,0
2CXO J115628.1+550730,AGN,NGC 3982         ,0,179.1173613759124,55.1252680458753,9204.426039542099,1,,0
2CXO J160630.6+542007,AGN,SDSS J16065+5420 ,1,241.62760022489056,54.33538705044364,9190.8858441696,2,,0
2CXO J022850.0+672103,AGN,4C 67.05         ,0,37.20866778990325,67.35090618808235,9165.2452364042,1,,0
2CXO J170355.7+604511,AGN,MS 17032+6049    ,0,255.98230791876745,60.75317172789039,9147.1600897652,1,,0
2CXO J145837.8+022524,AGN,SDSS J14586+0225 ,0,224.6575279422108,2.423349964887092,9137.2151808305,1,,0
2CXO J143219.5+341728,AGN,SDSS J14323+3417 ,0,218.08125794465596,34.29133446704404,9131.9481699885,2,,0
2CXO J143307.8+342316,AGN,SDSS J14331+3423 ,0,218.28288079018944,34.387894559609286,9128.848209375,2,,0
2CXO J004424.4+023148,AGN,Q 0041+0215      ,0,11.101992177870784,2.530248551069737,9064.547148617901,1,,0
2CXO J100119.7+554558,AGN,1WGA J1001.3+554 ,0,150.33244598982822,55.766284559919384,8969.7982937752,3,,0
2CXO J002037.9+284231,AGN,QSO J0020+287    ,0,5.158014101487879,28.70879823189496,8961.2644908953,1,,0
2CXO J084035.4+412645,AGN,KUV 08373+4137   ,0,130.14763513852154,41.44604337569359,8959.937455886,1,,0
2CXO J084058.6+412520,AGN,KUV 08377+4136   ,0,130.24446829313524,41.42226708652429,8959.8564483151,1,,0
2CXO J015929.9-404323,AGN,CTS B19.09       ,1,29.874739305396762,-40.723314226943714,8928.6895647542,1,,0
2CXO J144838.0+042811,AGN,SDSS J14486+0428 ,0,222.15841044181045,4.469837713286428,8927.6790681572,1,,0
2CXO J134105.7+674019,AGN,MARK  270        ,0,205.27396342429768,67.67215702081779,8908.7612428002,1,,0
2CXO J095200.9+561331,AGN,SDSS J09520+5613 ,0,148.00401742208942,56.225547521555605,8849.7025316412,1,,0
2CXO J094928.5+562052,AGN,SDSS J09494+5620 ,0,147.3688097337916,56.34797828465671,8849.7025316412,1,,0
2CXO J232845.6+000501,AGN,SDSS J23287+0005 ,1,352.190128347916,0.08362258537061044,8841.9441374829,1,,0
2CXO J232546.5+001749,AGN,SDSS J23257+0017 ,0,351.4437582833725,0.29709192280419905,8841.9441374829,1,,0
2CXO J232710.7+001703,AGN,SDSS J23271+0017 ,0,351.79483514643493,0.28442413446979464,8841.9441374829,1,,0
2CXO J141235.4-030907,AGN,XBS J14125-0309  ,0,213.14790665436007,-3.152131609808518,8839.529855085999,1,,0
2CXO J233315.8-000452,AGN,SDSS J23332-0004 ,0,353.3161503671386,-0.08127205221710679,8838.8846411827,1,,0
2CXO J232638.1-000525,AGN,SDSS J23266-0005 ,0,351.6587616914272,-0.09027836638330597,8838.8846411827,1,,0
2CXO J233328.9-000308,AGN,SDSS J23334-0003 ,0,353.3707612916748,-0.05236958927790925,8838.8846411827,1,,0
2CXO J232734.7+002234,AGN,FIRST J23275+0022,0,351.8947082076046,0.3762327876120848,8838.8441962231,1,,0
2CXO J232817.6+001946,AGN,SDSS J23282+0019 ,0,352.0733653522371,0.3296910266979624,8838.844166869001,1,,0
2CXO J232820.3+002238,AGN,SDSS J23283+0022 ,0,352.08489699539285,0.3772785171164064,8838.844166869001,1,,0
2CXO J232556.9-000500,AGN,SDSS J23259-0004 ,0,351.48727858017423,-0.08334429786338486,8835.8251450002,1,,0
2CXO J232951.4+000942,AGN,SDSS J23298+0009 ,0,352.4641810646009,0.1617489520711758,8835.8251450002,1,,0
2CXO J232742.6+000654,AGN,SDSS J23277+0006 ,1,351.9275924521328,0.1150014480839343,8835.7846705688,1,,0
2CXO J232801.4+001705,AGN,SDSS J23280+0017 ,0,352.0060799901352,0.2847820970096181,8835.744215903,1,,0
2CXO J233149.4+000718,AGN,PB 5431          ,0,352.95614620388113,0.12194387001878886,8832.6847391918,1,,0
2CXO J232740.0-000143,AGN,SDSS J23276-0001 ,0,351.9169958270452,-0.0288529048153038,8832.6847194852,1,,0
2CXO J092913.5-021446,AGN,HE 0926-0201     ,0,142.30658288027848,-2.2461626168376587,8826.221917705,1,,0
2CXO J152153.8+082916,AGN,SDSS J15218+0829 ,0,230.4744871150801,8.487861332181081,8773.6429337851,1,,0
2CXO J124052.8-364521,AGN,IC 3639          ,0,190.2202550005479,-36.75587132227431,8711.7723046479,1,,0
2CXO J100443.4+480156,AGN,SDSS J10047+4801 ,1,151.18107275932954,48.03241856611938,8627.7662354515,1,,0
2CXO J141730.4+264456,AGN,1WGA J1417.5+2645,0,214.37673946723683,26.749126405896803,8611.4201314318,1,,0
2CXO J164634.7+350317,AGN,SDSS J16465+3503 ,0,251.644594829218,35.054972975199455,8599.7168717738,1,,0
2CXO J165103.1+350947,AGN,SDSS J16510+3509 ,0,252.76303626154083,35.163171857597995,8598.7993026772,1,,0
2CXO J214843.5+001054,AGN,SDSS J21487+0010 ,0,327.1814606987752,0.18186143913196728,8586.4024125781,1,,0
2CXO J173801.1+583012,AGN,SDSS J17380+5830 ,0,264.50497726311255,58.503384534089825,8489.244614034,2,,0
2CXO J023101.4+002403,AGN,SDSS J02310+0024 ,0,37.756237425824224,0.4009188241221263,8465.0102091555,1,,0
2CXO J152503.9+542645,AGN,SDSS J15250+5426 ,1,231.2665752328851,54.44583858585568,8438.090633625501,1,,0
2CXO J152346.8+541720,AGN,SDSS J15237+5417 ,1,230.9450749871257,54.2891187547521,8438.090633625501,1,,0
2CXO J152304.2+541704,AGN,SDSS J15230+5417 ,0,230.7678503026809,54.28467101650178,8438.090633625501,1,,0
2CXO J145255.4+134945,AGN,SDSS J14529+1349 ,0,223.2310147019686,13.829195478546374,8353.623783179699,1,,0
2CXO J085425.7+021406,AGN,SDSS J08544+0214 ,0,133.6074088371871,2.2352306372561612,8344.1857858726,1,,0
2CXO J085427.7+022401,AGN,SDSS J08544+0224 ,0,133.61572464287192,2.4005532812771233,8344.1857858726,1,,0
2CXO J032402.0-003035,AGN,SDSS J03240-0030 ,0,51.00874753029722,-0.5097867269962183,8306.5322153622,1,,0
2CXO J032349.5-002949,AGN,SDSS J03238-0029 ,0,50.95645314581151,-0.4971378050536266,8306.5322153622,1,,0
2CXO J160455.3+381201,AGN,HS 1603+3820     ,0,241.2308236981673,38.20043632395872,8295.302137005401,1,,0
2CXO J110242.8+594122,AGN,TEX 1059+599     ,0,165.67859966858725,59.68944663942523,8261.5515044249,1,,0
2CXO J081420.2+383410,AGN,SDSS J08143+3834 ,0,123.5845445448748,38.56945575010157,8237.5380166828,1,,0
2CXO J144927.6+632931,AGN,SDSS J14494+6329 ,0,222.36501054272233,63.492008047559565,8217.8069042488,1,,0
2CXO J144934.7+632722,AGN,SDSS J14495+6327 ,0,222.39497338403592,63.45629657587598,8217.8069042488,1,,0
2CXO J135920.9+513739,AGN,SDSS J13593+5137 ,0,209.8373861642973,51.627514995598574,8214.6471197544,1,,0
2CXO J115242.5+033306,AGN,SDSS J11527+0333 ,0,178.1772748232006,3.5517659034959808,8173.573884097,1,,0
2CXO J115314.3+032658,AGN,SDSS J11532+0326 ,0,178.30985840254382,3.4495997449656435,8173.573884097,1,,0
2CXO J115224.2+032952,AGN,SDSS J11524+0329 ,0,178.10108691315259,3.497817717523272,8173.573884097,1,,0
2CXO J081536.7+431455,AGN,SDSS J08156+4314 ,0,123.90307908394293,43.2486292159492,8172.575612212099,1,,0
2CXO J081603.8+430519,AGN,SDSS J08160+4305 ,0,124.01623570754164,43.088629459216534,8172.413530891899,1,,0
2CXO J013253.3-095239,AGN,SDSS J01328-0952 ,0,23.222185895311387,-9.877624336243992,8151.278917010601,1,,0
2CXO J040716.4+034225,AGN,3C 105.0         ,0,61.818602328033315,3.707168625820118,8070.951084664301,1,,0
2CXO J090105.2+290146,AGN,3C 213.1         ,0,135.27186338422376,29.02969341530407,8067.422356724301,1,,0
2CXO J183346.3+472702,AGN,3C 381.0         ,0,278.4429398578242,47.45073768426777,8064.8320921816,1,,0
2CXO J022313.3+861913,AGN,3C  61.1         ,0,35.805768991289085,86.32033682813956,8052.5941072161995,1,,0
2CXO J012401.2-350307,AGN,Q 0121-3518      ,1,21.00535451172988,-35.05221362025604,8051.5751280081,1,,0
2CXO J232128.4+234648,AGN,3C 460.0         ,0,350.36874420633734,23.780141214041386,8049.5346109749,1,,0
2CXO J133238.7+020042,AGN,2QZ J133238+0200 ,0,203.16161560460137,2.0119367131244448,8015.8801523201,1,,0
2CXO J105851.4+410644,AGN,SDSS J10588+4106 ,0,164.71431172795562,41.11238635009429,7992.134420654499,1,,0
2CXO J082549.5+471027,AGN,SDSS J08258+4710 ,0,126.45634458040578,47.17429788470864,7973.0472049413,1,,0
2CXO J204812.1+070117,AGN,3C 424.0         ,0,312.0504295848982,7.021432632997117,7950.839184985,1,,0
2CXO J022054.3-015650,AGN,3C  63           ,0,35.2262800598171,-1.9473880571259805,7948.5712350105005,1,,0
2CXO J093952.7+355358,AGN,3C 223.0         ,0,144.96985212191896,35.899678112071925,7948.4418133988,1,,0
2CXO J100149.5+284708,AGN,3C 234.0         ,0,150.45635175805046,28.785764367092103,7945.511738769201,1,,0
2CXO J231228.0+091926,AGN,3C 456.0         ,0,348.11685936336244,9.324029023599977,7945.511738769201,1,,0
2CXO J082255.8+060527,AGN,SDSS J08229+0605 ,0,125.73283766623148,6.091052361132902,7945.511738769201,1,,0
2CXO J005734.9-012327,AGN,3C  29.0         ,0,14.395442310457153,-1.3909713946002091,7945.511738769201,1,,0
2CXO J064524.1+212151,AGN,3C 166.0         ,0,101.350452339845,21.364207206351747,7945.4798992691,1,,0
2CXO J033444.2-010844,AGN,SDSS J03347-0108 ,0,53.684557911790186,-1.1456444467293654,7944.3600891975,1,,0
2CXO J142259.8+193536,AGN,3C 300.0         ,0,215.74939406636574,19.59353400218559,7939.3927462865,1,,0
2CXO J142258.2+193322,AGN,SDSS J14229+1933 ,0,215.7426711993719,19.556134207913587,7939.3927462865,1,,0
2CXO J154750.7+210351,AGN,SDSS J15478+2103 ,0,236.96164132008937,21.06442693675196,7932.677252873101,1,,0
2CXO J004309.1+520336,AGN,3C  20.0         ,0,10.788139992682659,52.06005240741405,7930.2142575625,1,,0
2CXO J051408.3+005632,AGN,3C 135.0         ,0,78.53483862907366,0.9423645121642922,7930.2142575625,1,,0
2CXO J034252.3+005252,AGN,SDSS J03428+0052 ,0,55.71815791273821,0.8812210715641995,7930.214181294699,1,,0
2CXO J034317.4+005328,AGN,SDSS J03432+0053 ,0,55.822630573481725,0.8912598551490436,7930.214181294699,1,,0
2CXO J034313.7+010336,AGN,SDSS J03432+0103 ,0,55.80744663629729,1.06025753181874,7930.214181294699,1,,0
2CXO J094124.0+394442,AGN,3C 223.1         ,0,145.35010512697238,39.74500070837967,7927.1547613211,1,,0
2CXO J161732.3+321146,AGN,SDSS J16175+3211 ,0,244.384751038496,32.19633721422386,7927.1547613211,1,,0
2CXO J034338.8+010802,AGN,SDSS J03436+0108 ,0,55.91178148253204,1.1340981176022011,7927.114220593001,1,,0
2CXO J111354.6+124439,AGN,SDSS J11139+1244 ,0,168.4777602022558,12.744248934169605,7909.6261937049,2,,0
2CXO J111358.8+123043,AGN,SDSS J11139+1230 ,0,168.49525922138616,12.512006330266562,7909.383071724499,2,,0
2CXO J005009.8-003900,AGN,SDSS J00501-0039 ,0,12.54097904217025,-0.6501010995887135,7853.6611926808,1,,0
2CXO J004944.3-002302,AGN,SDSS J00497-0023 ,1,12.434852344162381,-0.3840363612509065,7853.620672350699,1,,0
2CXO J081013.0+345137,AGN,SDSS J08102+3451 ,0,122.55425875138029,34.86028432504251,7851.3069586909,1,,0
2CXO J120208.8+511923,AGN,SDSS J12021+5119 ,0,180.5369086376172,51.32312360002744,7851.3069586909,1,,0
2CXO J081011.7+345857,AGN,SDSS J08101+3458 ,0,122.54915355501991,34.98270063935297,7851.3069586909,1,,0
2CXO J081949.2+495410,AGN,SDSS J08198+4954 ,0,124.95531662065298,49.90285802710631,7850.2048021762,1,,0
2CXO J081910.4+501159,AGN,SDSS J08191+5011 ,0,124.79334273651848,50.19992906368456,7850.1237615455,1,,0
2CXO J115034.5+653927,AGN,HS 1147+6556     ,0,177.64379658925145,65.65776705796428,7848.1474790295,1,,0
2CXO J164455.5+420158,AGN,SDSS J16449+4201 ,1,251.23141921649415,42.03278228665132,7848.1474790295,1,,0
2CXO J004111.8-210752,AGN,ESO 540-G14      ,1,10.2993266274961,-21.131312789808128,7841.828519706601,1,,0
2CXO J215954.4-002150,AGN,FIRST J21599-0021,0,329.97686996301593,-0.3639212750079998,7778.638926478199,1,,0
2CXO J223045.0-000538,AGN,SDSS J22307-0005 ,0,337.68770440473475,-0.09394522488824894,7715.452608318199,1,,0
2CXO J034846.9+335315,AGN,3C  93.1         ,0,57.19547944162946,33.887633289037645,7688.5140544963,1,,0
2CXO J031000.1+170558,AGN,3C  79.0         ,0,47.500432697616816,17.09962218732371,7688.5140544963,1,,0
2CXO J161801.7+070450,AGN,SDSS J16180+0704 ,0,244.5071434637393,7.080668834014702,7677.5355773127,1,,0
2CXO J142004.2+470716,AGN,CG  404          ,0,215.0178934650337,47.12134188245687,7655.4192196239,1,,0
2CXO J094149.6+412104,AGN,FIRST J09417+4121,1,145.45688226678126,41.35126239199343,7655.4192196239,1,,0
2CXO J141951.8+470901,AGN,HS 1417+4722     ,0,214.96600037185283,47.15037870841417,7655.4192196239,1,,0
2CXO J142036.0+471430,AGN,B3 1418+474      ,0,215.15008896186714,47.24183168364459,7652.1717015496,1,,0
2CXO J141357.3-024258,AGN,2QZ J141357-0242 ,0,213.48892859047803,-2.7163694714943887,7649.1002603599,1,,0
2CXO J100401.2+423123,AGN,SDSS J10040+4231 ,0,151.00527439354005,42.523069920407046,7630.383625910799,1,,0
2CXO J214832.2+044215,AGN,HS 2146+0428     ,0,327.13421480573606,4.704397660293386,7516.4021145214,1,,0
2CXO J123055.5-113909,AGN,PKS 1228-113     ,0,187.73150726554627,-11.652741837623456,7510.0831551985,1,,0
2CXO J104542.0+525111,AGN,RXS J10456+5251  ,1,161.42524118870858,52.853221935877635,7453.2125213518,1,,0
2CXO J025159.1+373418,AGN,CGRABS J0251+3734,0,42.99635810868415,37.571888352969324,7450.0530416315005,1,,0
2CXO J030114.1+445350,AGN,NGC 1161         ,0,45.30899560352725,44.897330763188016,7443.7543551889,1,,0
2CXO J221640.1+001619,AGN,SDSS J22166+0016 ,0,334.1671742218854,0.27220004345006343,7408.9798060036,1,,0
2CXO J103623.0+622849,AGN,SDSS J10363+6228 ,0,159.09616659113613,62.48041800720552,7370.932381093001,1,,0
2CXO J121722.8+614627,AGN,SDSS J12173+6146 ,0,184.34500640935073,61.774271930586615,7370.1365993968,1,,0
2CXO J082020.1+364004,AGN,FIRST J08203+3640,0,125.08411323324152,36.667880984108855,7276.281660253399,1,,0
2CXO J081951.4+364952,AGN,SDSS J08198+3649 ,0,124.9643651573794,36.831255683544455,7276.2355799912,1,,0
2CXO J231253.8-283700,AGN,2QZ J231254-2837 ,0,348.22435022135664,-28.61671555652521,7257.3247823437,1,,0
2CXO J005440.5-000343,AGN,SDSS J00546-0003 ,0,13.669084959823179,-0.06202377950349399,7101.175390740999,1,,0
2CXO J005441.3+000111,AGN,Q 0052-0015      ,0,13.67212181969188,0.01996065434430852,7101.175390740999,1,,0
2CXO J093949.6+414154,AGN,SDSS J09398+4141 ,0,144.95673685202343,41.69841100959934,7080.3939212452005,1,,0
2CXO J005102.4-010244,AGN,UM 281           ,0,12.760108024050169,-1.0456241169615648,7077.2545709855,2,,0
2CXO J081525.9+363516,AGN,B2 0812+36       ,1,123.85800560283629,36.587880979328325,7041.8979806442,1,,0
2CXO J222852.6-075346,AGN,RXS J22289-0753  ,0,337.21918187661066,-7.896254053818297,7036.1612059853005,1,,0
2CXO J020925.1+002356,AGN,SDSS J02094+0023 ,0,32.354911414377625,0.3991209909446178,7032.7618952464,2,,0
