name,ok,ra,dec,offset,cat_ra,cat_dec,cat_name,catalog,our_class,mw_class,mw_subclass,mw_ref,sep
2CXO J125007.3+725228,1,192.53042157167977,72.87462622657067,0.2665669961931329,192.5304,72.8747,NGC 4750         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.344817
2CXO J023243.5+612631,0,38.18151895730443,61.44222173026764,0.2665670346947581,38.181375,61.44219440000001,IC 1805 152                ,SKIFF,STAR,YSO,B3V,1999A&AS..136..313S,0.26656599999999997
2CXO J143219.5+341728,1,218.081257944656,34.29133446704404,0.2670271314157158,218.0813,34.2914,SDSS J14323+3417 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.197736
2CXO J085742.6-771931,1,134.42762404090342,-77.32553099270594,0.26704899135671195,134.4275,-77.3256,PKS 0858-77      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.13305699999999998
2CXO J135607.3+413615,1,209.03071968111976,41.60424371531043,0.2674205635438616,209.0308,41.6042,RXS J13561+4136  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.41148900000000005
2CXO J114039.7-262844,1,175.165452060194,-26.479142131907512,0.2674723303689571,175.1654,-26.4792,X  3             ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.144146
2CXO J215334.0+623554,1,328.39203753765236,62.5984908582375,0.26750047648448017,328.3919583,62.5985556,BD+61 2215                 ,SKIFF,STAR,STAR,B3V,1968ApJ...154..923S,0.267502
2CXO J053510.3-052112,0,83.79296685192264,-5.353544446717693,0.26775603145530424,83.79299999999998,-5.353611099999998,[H97b] 343                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.14319
2CXO J142123.9+463318,1,215.34995753838814,46.555068486531546,0.268024516771192,215.35,46.555,SDSS J14213+4633 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.26802600000000004
2CXO J114427.5+672203,1,176.114925636409,67.36756884975756,0.2684159577893182,176.115,67.3675,SDSS J11444+6722 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.268417
2CXO J201536.9+371123,1,303.9039238655589,37.18973225892714,0.2686132140562982,303.9040170833333,37.189725,RX J2015.6+3711,opencv,CV,CV,NL,2003A&A...404..301R,0.698261
2CXO J010514.4+000226,1,16.31034274344688,0.04064821412827163,0.2694694000474377,16.3104,0.0406,SDSS J01052+0002 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.426224
2CXO J054136.6-015408,0,85.40285612357691,-1.9023781636525257,0.2699138349109999,85.402875,-1.9023056,Cl* NGC 2024 LSE 3         ,SKIFF,STAR,YSO,M4,2006ApJ...646.1215L,0.269915
2CXO J053510.3-052451,0,83.79323833291737,-5.414259135511874,0.27024661233135044,83.79325,-5.4143333,[HC2000] 90                ,SKIFF,STAR,YSO,M7.5,2004ApJ...610.1045S,0.27024499999999996
2CXO J111452.8+531531,1,168.72011980851653,53.25862281657109,0.27077117561673675,168.72,53.2586,SDSS J11148+5315 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.261496
2CXO J083722.4+582501,1,129.34343918197814,58.417181070253314,0.27112194760605063,129.3433,58.4172,S4 0833+58       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.24857800000000002
2CXO J054650.2+000439,0,86.70928178513611,0.07762179152324733,0.2716212594743318,86.7092083,0.07763889999999997,LkHA 306                   ,SKIFF,STAR,YSO,Md_d,2020AJ....160..120J,0.316662
2CXO J042216.7+265457,0,65.56991306713815,26.915835350931392,0.2723167160538497,65.5698333,26.915861100000004,2MASS J04221675+2654570    ,SKIFF,STAR,YSO,Md_c,2020AJ....160..120J,0.27587
2CXO J044116.8+283959,0,70.32008806790509,28.666630624506933,0.27233071372138584,70.3200417,28.666694399999997,CoKu Tau 4                 ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.162457
2CXO J005216.8+563133,1,13.070256877068632,56.52595073437809,0.273021229443326,13.070125,56.52597220000001,HD 236561                  ,SKIFF,STAR,STAR,F0,1928AnHar.100...49C,0.273021
2CXO J230251.8+590233,1,345.7159338502116,59.04276218246764,0.2730386886339136,345.716,59.0426944,[B55b] 826                 ,SKIFF,STAR,STAR,B8,1955IzKry..14....3B,0.273037
2CXO J214018.3-234056,1,325.0763702684979,-23.682240153920226,0.2730639292596366,325.0763,-23.6822,CXOMP J21403-2340,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.401854
2CXO J064457.7+001840,1,101.24045403798573,0.3111771644713737,0.27318754698948616,101.2404167,0.3111111,CoRoT 102758366            ,SKIFF,STAR,STAR,G9IIIb,2012A&A...543A.125G,0.27318600000000004
2CXO J083745.0+651335,1,129.43753112278034,65.2264748220765,0.27342049204220475,129.4375,65.2264,3C 204.0         ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.312506
2CXO J015841.4-432503,1,29.67252831758134,-43.417726767930816,0.27383701568852864,29.6725,-43.4178,CTQ 414          ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.198745
2CXO J095847.8+690532,1,149.69950879356145,69.0924311439806,0.27418021984392554,149.6996,69.0925,SDSS J09587+6905 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.26558200000000004
2CXO J100231.9+023507,1,150.6329747464945,2.585283924240916,0.2749726349760752,150.6329,2.5853,COSM J10025+0235 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.20876599999999998
2CXO J155252.4+320150,1,238.2187339446196,32.0307871160462,0.2750201859920197,238.2186670833333,32.03083833333333,SDSSJ155252.48+320150.9,opencv,CV,CV,AC,2003A&A...404..301R,0.172297
2CXO J184134.4-035234,1,280.39353029509607,-3.8762926120214067,0.2758514248406703,280.3935,-3.8762222,BD-04 4552                 ,SKIFF,STAR,STAR,G0V,1935MeUpp..61....1S,0.275851
2CXO J104220.8-590908,1,160.5867694266559,-59.15243099554532,0.27668336995216103,160.5869167,-59.1524167,[PTB2011] OBc 94           ,SKIFF,STAR,STAR,F,2016AJ....152..190A,0.276683
2CXO J161344.9+283014,1,243.437101962116,28.503977164195682,0.2778604496564667,243.4371,28.5039,SDSS J16137+2830 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.32300999999999996
2CXO J090948.6+105634,1,137.45253316350028,10.942870121993122,0.2783263227252225,137.4525,10.9428,SDSS J09098+1056 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.351744
2CXO J123704.6+621651,1,189.26936576792218,62.28110673432425,0.2786321971066566,189.2692,62.2811,CXOH J12370+6216 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.333188
2CXO J233722.0+002239,1,354.3417532116238,0.37755635194462783,0.2790149951632449,354.3417,0.3775,SDSS J23373+0022 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.370778
2CXO J133442.7+375914,1,203.67821150425186,37.98746615870165,0.2790858645755513,203.6783,37.9875,1WGA J1334.7+3759,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.365618
2CXO J053513.3-045145,0,83.80556265927144,-4.862518984413263,0.2799500365339759,83.805625,-4.8624722,BD-04 1181                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.278829
2CXO J053521.7-045312,1,83.84058830826994,-4.8867076447393005,0.280300006716739,83.840625,-4.8866389,Parenago 1950              ,SKIFF,STAR,STAR,G8,2004ApJ...601..979W,0.280301
2CXO J083658.7+530950,1,129.2448748920117,53.16392095849369,0.280363897188877,129.245,53.1639,SDSS J08369+5309 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.293509
2CXO J071831.7-245740,0,109.63245621934924,-24.961289510816442,0.2821536610177736,109.63254170000002,-24.9612778,Cl* NGC 2362 D 18          ,SKIFF,STAR,YSO,2,2011A&A...531A.141D,0.273445
2CXO J104348.7-593335,1,160.95329739558804,-59.5598545019431,0.28378607343862994,160.9533333,-59.55977779999999,Cl Trumpler 14 22          ,SKIFF,STAR,STAR,B2V,2016AJ....152..190A,0.28378600000000004
2CXO J053520.9-052150,0,83.83717137830331,-5.364069074034217,0.2840800027968702,83.8372083,-5.3641389,[H97b] 665                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.17394
2CXO J100041.5+013658,1,150.17324088537072,1.616347679709445,0.28413036805655545,150.1733,1.6164,COSM J10006+0136 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.36332800000000004
2CXO J000230.7+004959,1,0.6279737098710712,0.8330717172005591,0.2841928852614499,0.6279,0.8331,PB 5698          ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.211831
2CXO J144300.6+520137,1,220.75254197146043,52.0269746851929,0.28448636501577074,220.7525,52.0269,RXS J14430+5201  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.14438099999999998
2CXO J190947.4-374414,0,287.4477156336484,-37.73731394495155,0.2844906839091632,287.4476399,-37.7373655,PSR J1909-3744  ,ATNF,PULSAR,LMXB,,2005AJ....129.1993M,0.284353
2CXO J053523.3-052125,0,83.8472165423542,-5.356983931242934,0.2845154404487523,83.84725,-5.3570556,[H97b] 732                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.064955
2CXO J121843.3+153617,1,184.68078038128442,15.604776901416965,0.28507978641025755,184.6808,15.6047,SDSS J12187+1536 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.268979
2CXO J053533.2-051957,0,83.8885155572508,-5.332616511080623,0.2858912591368972,83.8885,-5.3326944,[H97b] 5076                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.535234
2CXO J161245.6+511816,1,243.19029023003327,51.3046599814,0.2859904461270032,243.1904,51.3047,SDSS J16127+5118 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.362288
2CXO J104947.4+330026,1,162.4475235061144,33.0072770314732,0.2862491596719822,162.4475,33.0072,SDSS J10497+3300 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.21043800000000001
2CXO J150423.0-420106,1,226.0960042040849,-42.018559172319094,0.2872398083749052,226.096,-42.0186389,HD 133149                  ,SKIFF,STAR,STAR,F5V,1978MSS...C02....0H,0.28724099999999997
2CXO J014040.8-075848,1,25.170411758772268,-7.980221051528965,0.2872895811383173,25.1704,-7.9803,RXS J01406-0758  ,VERONCAT,AGN,AGN,B,2010A&A...518A..10V,0.20586300000000002
2CXO J100137.6+022843,1,150.40704298361646,2.4788439837415552,0.28760841322966185,150.4071,2.4789,COSM J10016+0228 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.21674000000000002
2CXO J225656.3-102434,0,344.2348785884102,-10.409531846997538,0.287730867494255,344.2349583333333,-10.409547222222225,PSR J2256-1024                     ,SIMBAD,PULSAR,LMXB,HE,2005AJ....129.1993M,0.33324299999999996
2CXO J022224.4+422138,1,35.60176620921755,42.360663256283324,0.2878838386981181,35.6017,42.3606,CXO J02224+4221  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.467693
2CXO J102712.6+283123,1,156.80257579205832,28.523144470921768,0.2882756791479589,156.8025,28.5231,SDSS J10272+2831 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.39863699999999996
2CXO J055204.8+323318,1,88.02030793494282,32.55514007006212,0.2884089377893659,88.020375,32.5550833,NGC 2099 172               ,SKIFF,STAR,STAR,G5III,1954StoAn..18a...1L,0.288409
2CXO J055202.2+323043,1,88.00939229061635,32.51219227214749,0.2886967976221667,88.00945829999998,32.51225,BD+32 1112                 ,SKIFF,STAR,STAR,K1III,1987ApJS...64..241S,0.288696
2CXO J123248.3+134945,1,188.20128278257744,13.82920446861866,0.2898253336883383,188.2012,13.8292,SDSS J12328+1349 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.17699600000000001
2CXO J053508.2-051936,0,83.78457115543121,-5.3269399350162665,0.2898402668679169,83.784625,-5.327000000000001,[OW94] 084-1939            ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.106797
2CXO J053527.0-064548,0,83.86283867563998,-6.763494284363072,0.2900421022235384,83.8629167,-6.7634722000000025,ESO-HA 1248                ,SKIFF,STAR,YSO,Md_b,2020AJ....160..120J,0.264354
2CXO J142433.8+461543,1,216.14123988376843,46.2619691656076,0.2904932436613317,216.1413,46.2619,SDSS J14245+4615 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.09403099999999999
2CXO J094057.1+032401,1,145.23831897709886,3.400378442836998,0.29051223865500275,145.2383,3.4003,SDSS J09409+0324 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.36509
2CXO J020847.2+002014,1,32.196756691151506,0.3372574863336037,0.2906529928140161,32.1967,0.3372,SDSS J02087+0020 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.347236
2CXO J094124.0+394442,1,145.35010512697238,39.74500070837967,0.2910059406075368,145.35,39.745,3C 223.1         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.291006
2CXO J053525.3-052411,0,83.85569161630463,-5.403138203757816,0.29105393048626826,83.85575,-5.4031944,[H97b] 775                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.221138
2CXO J053525.4-052151,0,83.85594253661208,-5.364253873264167,0.29146483567190673,83.8559583,-5.3643333,[H97b] 776a                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.437526
2CXO J092633.6+362450,1,141.64000684396626,36.41411893582973,0.2925038003599317,141.64,36.4142,SDSS J09265+3624 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.174163
2CXO J053525.2-052951,0,83.85513366335408,-5.497731035427057,0.2936204010243619,83.8550833,-5.4976667,ESO-HA 1237                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.223527
2CXO J033446.6-534430,1,53.694327335639905,-53.74169228486677,0.2936591838414856,53.6944583,-53.7416667,HD 22514                   ,SKIFF,STAR,STAR,F5V,1975MSS...C01....0H,0.293659
2CXO J110633.5-182125,1,166.63995681530696,-18.35697074188537,0.2943285910375747,166.64,-18.3569,HE 1104-1805     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.176183
2CXO J131458.4+560342,1,198.7434326715495,56.06173509698495,0.2950733705236692,198.7433,56.0617,SDSS J13149+5603 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.316591
2CXO J053528.1-052306,0,83.86719913277057,-5.385046560946684,0.2953311267211015,83.86725,-5.3851111,[H97b] 825                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.07510700000000001
2CXO J033930.6-354847,1,54.877565131737526,-35.813162944460785,0.2958067307753914,54.8775,-35.8131,Q 0337-3558      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.429393
2CXO J170058.4-461108,1,255.243544759807,-46.1856378379775,0.2960210875104934,255.24354,-46.18572,XTE J1701-462           ,LMXBCAT       ,LMXB,LMXB,"T, Z, R?",2007A&A...469..807L,0.303873
2CXO J004243.4+851414,1,10.6811413482356,85.23733024699855,0.29659045306731063,10.6809167,85.23725,AG+84 17                   ,SKIFF,STAR,STAR,F5,1956PMcCO..13a....B,0.29659
2CXO J161027.4+130806,1,242.61418939575174,13.13521817633224,0.2969019207737976,242.6142,13.1353,SDSS J16104+1308 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.22923200000000002
2CXO J155229.9+200721,1,238.12494978549717,20.12256795619745,0.29775954426119544,238.125,20.1225,SDSS J15524+2007 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.29775999999999997
2CXO J054146.8-014957,0,85.44537797376569,-1.8326310702749318,0.29783374548868324,85.4454583,-1.8326111,LkHA 289                   ,SKIFF,STAR,YSO,Mg_b,2020AJ....160..120J,0.240581
2CXO J231954.0+003641,1,349.9750144550296,0.6116184006610123,0.29833068137301577,349.975,0.6117,SDSS J23199+0036 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.182531
2CXO J053521.8-045407,0,83.84120840521683,-4.902050310559464,0.29937061054220376,83.8412917,-4.9020556,Haro 4- 50                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.409574
2CXO J053510.1-052020,0,83.79244038066663,-5.339107731923473,0.3012174632616703,83.7925,-5.3391667,[H97b] 339                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.384011
2CXO J053511.9-052253,0,83.7998614217251,-5.3816588400865735,0.30212744841048833,83.7999167,-5.3817222000000005,[HC2000] 395               ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.19924
2CXO J154140.9+662237,1,235.42064285370384,66.37714441974104,0.3023674015588977,235.4208,66.3772,MM J1541+6622    ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.391461
2CXO J093856.9+412821,1,144.73738810988038,41.472505561693026,0.3024741436218949,144.7375,41.4725,PG 0935+416      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.30247399999999997
2CXO J115115.3+003827,1,177.81413551447034,0.6408542319677053,0.3033193814796443,177.8142,0.6408,Q 1148+0055A     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.136707
2CXO J224731.7+033549,1,341.8821287864,3.5969792112774988,0.30333758406492,341.8821,3.5969,CXO J22475+0335  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.207677
2CXO J033259.1-273611,1,53.246606671594584,-27.60328379546441,0.3034008540402889,53.2467,-27.6033,ECDF-S  59       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.26156999999999997
2CXO J085107.2+115302,1,132.780045599113,11.883894415997245,0.3043459574686319,132.780125,11.883861099999999,NGC 2682 65                ,SKIFF,STAR,STAR,F4,1940ApJ....91..244E,0.304346
2CXO J053455.8-054126,0,83.73255270387006,-5.690677443507074,0.3044469592087306,83.7325,-5.6906111,2MASS J05345580-0541261    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.34120300000000003
2CXO J231836.9+304836,1,349.6538216963852,30.81021731870845,0.30511851823427544,349.6538,30.8103,Q J2318+304      ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.311227
2CXO J095755.0+024806,1,149.47951864757857,2.801724537407883,0.3055653301501671,149.4796,2.8017,SDSS J09579+0248 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.310557
2CXO J130745.4+363812,1,196.9392198492173,36.63678338714648,0.30562087618807915,196.9392,36.6367,SDSS J13077+3638 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.445941
2CXO J133424.5+374615,1,203.60247376010727,37.77088261634887,0.30664904616217,203.6025,37.7708,1WGA J1334.3+3746,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.193597
2CXO J203147.5+410638,1,307.94828319001147,41.11064726586761,0.3070663032678136,307.9482083000001,41.1105833,BD+40 4214                 ,SKIFF,STAR,STAR,F5,1960UppAn...4h...1M,0.30706700000000003
2CXO J160918.9+082416,1,242.328814937336,8.40448406052734,0.30725804371345505,242.3288,8.4044,SDSS J16093+0824 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.272547
2CXO J173801.1+583012,1,264.50497726311255,58.50338453408983,0.3073126596957376,264.505,58.5033,SDSS J17380+5830 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.190387
2CXO J125541.4+355655,1,193.92263322556062,35.9487727923689,0.3087382305983057,193.9227083,35.9488333,BD+36 2320                 ,SKIFF,STAR,STAR,F5,1966ArA.....3..535L,0.308738
2CXO J053850.8-283757,1,84.71203008753831,-28.63273943975101,0.3103721374642908,84.7121,-28.6328,XMM J05388-2837  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.217306
2CXO J053517.5-052145,0,83.82308823848462,-5.3625884629729255,0.31094993370517865,83.823125,-5.3626667,[H97b] 552a                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.403494
2CXO J100131.8+024325,1,150.38283622344346,2.723659019452484,0.31263177369043704,150.3829,2.7236,COSM J10015+0243 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.338017
2CXO J053516.6-051935,0,83.81916832323992,-5.326505643426359,0.3141484751441506,83.8192083,-5.3265833,[H97b] 520                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.319799
2CXO J145149.1+430125,1,222.95471708683715,43.02361706595135,0.3142210727947545,222.9546,43.0236,CXO J14518+4301  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.353573
2CXO J053455.0-052659,0,83.72919311752952,-5.449780483975817,0.31464245443414485,83.7292083,-5.4496944,[H97b] 3111                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.518421
2CXO J124406.9+113523,1,191.02915105903926,11.589926889421593,0.3147416259543249,191.0292,11.59,SDSS J12441+1135 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.269136
2CXO J170124.6+395437,1,255.3526105810297,39.91032183928788,0.31531522961649683,255.3525,39.9103,B3 1759+399      ,VERONCAT,AGN,AGN,B,2010A&A...518A..10V,0.343729
2CXO J053516.7-044544,0,83.81968030209816,-4.762442377456737,0.31557344251325953,83.81975,-4.7623889,Kiso A-0976 145            ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.699803
2CXO J145710.8+221844,1,224.29503863774607,22.312419362491678,0.3175375617954285,224.295,22.3125,SDSS J14571+2218 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.31754
2CXO J223653.9+565421,1,339.22491216205214,56.905892642297715,0.31891527023899513,339.22479169999997,56.9058333,WR 155                     ,SKIFF,STAR,STAR,,2001NewAR..45..135V,0.263947
2CXO J084840.3+445801,1,132.16830970434694,44.966988552177156,0.3197446472192028,132.1683,44.9669,CXO J08486+4458  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.171011
2CXO J042657.3+260628,0,66.7388022749023,26.107828539089926,0.3201400145996315,66.738875,26.1078889,FV Tau D                   ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.089377
2CXO J135714.6+052331,1,209.31086741979163,5.392141550488871,0.3204128210231129,209.3108,5.3922,SDSS J13572+0523 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.314799
2CXO J033235.7-274916,1,53.148772212835176,-27.821162260793496,0.32109156223024005,53.1487,-27.8211,CDFS J03325-2749 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.197628
2CXO J045423.6+170953,0,73.59860019026604,17.16492370322009,0.32113591542387465,73.5986667,17.1648611,StHA 34                    ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.43365
2CXO J095928.7+021738,1,149.8696827080371,2.293934494772433,0.3223869779824831,149.8696,2.2939,XMM J09594+0217  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.394287
2CXO J053530.8-045518,0,83.87866764509886,-4.921675190653374,0.32298681046682626,83.87875,-4.9216389000000005,AL Ori                     ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.443493
2CXO J073810.2-303824,1,114.54250093830431,-30.640222600173693,0.3233702574385148,114.54258329999999,-30.6402778,HD 61469                   ,SKIFF,STAR,STAR,F5/6V,1982MSS...C03....0H,0.323371
