recno|RAJ2000|DEJ2000
   15359|274.70939|-13.88361
   15360|274.70948|-13.77549
   15361|274.70949|-13.77822
   15362|274.70957|-13.75357
   15363|274.70962|-13.81511
   15364|274.70963|-13.78359
   15365|274.70968|-13.82240
   15366|274.70972|-13.79048
   15367|274.70975|-13.79600
   15368|274.70984|-13.77741
   15369|274.70987|-13.75606
   15370|274.70997|-13.78019
   15371|274.71007|-13.52446
   15372|274.71022|-13.91667
   15373|274.71024|-13.46633
   15374|274.71024|-13.77629
   15375|274.71026|-13.68467
   15376|274.71032|-13.82896
   15377|274.71068|-13.77644
   15378|274.71075|-13.74707
   15379|274.71078|-13.70220
   15380|274.71082|-13.72876
   15381|274.71088|-13.76486
   15382|274.71093|-13.73904
   15383|274.71100|-13.80734
   15384|274.71116|-13.80353
   15385|274.71152|-13.74522
   15386|274.71180|-13.79205
   15387|274.71181|-13.79118
   15388|274.71203|-13.81202
   15426|274.71674|-13.82521
   15389|274.71222|-13.74963
   15390|274.71251|-13.77352
   15391|274.71268|-13.85102
   15392|274.71278|-13.85376
   15393|274.71300|-13.75815
   15394|274.71314|-13.79411
   15395|274.71350|-13.62438
   15396|274.71354|-13.73780
   15397|274.71365|-13.87742
   15398|274.71367|-13.54488
   15399|274.71377|-13.79870
   15400|274.71380|-13.71278
   15401|274.71382|-13.75845
   15402|274.71383|-13.76122
   15403|274.71405|-13.78325
   15404|274.71413|-13.78060
   15405|274.71416|-13.84681
   15406|274.71431|-13.83462
   15407|274.71478|-13.82008
   20835|038.15469|+61.55531
   15408|274.71484|-13.82819
   15409|274.71487|-13.78620
   15410|274.71496|-13.79991
   15411|274.71510|-13.85765
   15412|274.71527|-13.80220
   15413|274.71533|-13.79991
   15414|274.71533|-13.72829
   15415|274.71546|-13.51165
   15416|274.71552|-13.75228
   15417|274.71556|-13.83319
   15418|274.71561|-13.75462
   15419|274.71573|-13.77283
   15420|274.71583|-13.76458
   15421|274.71587|-13.77997
   15422|274.71610|-13.87138
   15423|274.71628|-13.82243
   15424|274.71644|-13.80871
   15425|274.71658|-13.75340
   15463|274.72001|-13.77585
   15427|274.71703|-13.82483
   15428|274.71721|-13.80280
   15429|274.71732|-13.68663
   15430|274.71732|-13.83373
   15431|274.71733|-13.83533
   15432|274.71740|-13.76916
   15433|274.71743|-13.76811
   15434|274.71768|-13.51443
   15435|274.71774|-13.78361
   15436|274.71775|-13.77752
   15437|274.71782|-13.75550
   15438|274.71805|-13.71484
   15439|274.71808|-13.77751
   15440|274.71812|-13.90067
   15441|274.71817|-13.82631
   15442|274.71821|-13.84123
   15443|274.71827|-13.87837
   15444|274.71829|-13.73558
   15503|274.72472|-13.80851
   15445|274.71836|-13.78290
   15446|274.71837|-13.86973
   15447|274.71838|-13.80643
   15448|274.71850|-13.74550
   15449|274.71860|-13.73797
   15450|274.71906|-13.74702
   15451|274.71912|-13.74476
   15452|274.71913|-13.73206
   15453|274.71928|-13.76821
   15454|274.71936|-13.75631
   15455|274.71947|-13.82849
   15456|274.71948|-13.71430
   15457|274.71956|-13.73387
   15458|274.71976|-13.76781
   15459|274.71980|-13.78620
   15460|274.71982|-13.88738
   15461|274.71990|-13.80496
   15462|274.71994|-13.86645
   15464|274.72018|-13.81016
   15465|274.72035|-13.89248
   15466|274.72049|-13.93932
   15467|274.72049|-13.78394
   15468|274.72052|-13.84969
   15469|274.72059|-13.95158
   15470|274.72059|-13.76658
   15471|274.72063|-13.82727
   15472|274.72090|-13.77917
   15473|274.72107|-13.70764
   15474|274.72111|-13.50187
   15475|274.72113|-13.81853
   15476|274.72113|-13.77258
   15477|274.72114|-13.77179
   15478|274.72123|-13.77912
   15479|274.72150|-13.72208
   15480|274.72168|-13.83250
   15481|274.72189|-13.83025
   15502|274.72452|-13.74110
   15482|274.72196|-13.76866
   15483|274.72198|-13.82168
   15484|274.72205|-13.83332
   15485|274.72205|-13.70193
   15486|274.72219|-13.59576
   15487|274.72240|-13.77405
   15488|274.72245|-13.79542
   15489|274.72256|-13.74463
   15490|274.72276|-13.70279
   15491|274.72333|-13.74861
   15492|274.72352|-13.80162
   15493|274.72354|-13.74163
   15494|274.72366|-13.75961
   15495|274.72397|-13.71749
   15496|274.72397|-13.81442
   15497|274.72398|-13.50851
   15498|274.72407|-13.71317
   15499|274.72428|-13.88141
   15500|274.72430|-13.85763
   15501|274.72452|-13.82577
   15504|274.72516|-13.74170
   15505|274.72519|-13.74305
   15506|274.72568|-13.86331
   15507|274.72590|-13.68621
   15508|274.72637|-13.75089
   15509|274.72666|-13.80326
   15510|274.72666|-13.73618
   15511|274.72715|-13.76409
   15512|274.72723|-13.78807
   15513|274.72724|-13.77940
   15514|274.72744|-13.67573
   15515|274.72753|-13.74935
   15516|274.72778|-13.78338
   15517|274.72791|-13.77697
   15518|274.72800|-13.76494
   15519|274.72806|-13.79972
   15520|274.72808|-13.74577
   15521|274.72816|-13.67643
   15522|274.72821|-13.79197
   15523|274.72831|-13.87962
   15524|274.72855|-13.70444
   15525|274.72867|-13.75490
   15526|274.72898|-13.79281
   15527|274.72902|-13.73418
   15528|274.72940|-13.77899
   15529|274.72946|-13.80808
   15530|274.72946|-13.75998
   15531|274.72953|-13.76293
   15532|274.72985|-13.77342
   15533|274.73013|-13.79885
   15534|274.73015|-13.79989
   15535|274.73025|-13.77756
   15536|274.73029|-13.79033
   15537|274.73048|-13.78100
   15538|274.73056|-13.73783
   15539|274.73062|-13.84696
   15540|274.73064|-13.90536
   15541|274.73075|-13.65397
   15542|274.73078|-13.86731
   15543|274.73078|-13.86279
   15544|274.73096|-13.77882
   15545|274.73098|-13.79327
   15546|274.73099|-13.79353
   15547|274.73100|-13.78254
   15548|274.73106|-13.75329
   15549|274.73108|-13.67790
   15550|274.73120|-13.75209
   15551|274.73135|-13.91253
   15552|274.73138|-13.80052
   15553|274.73161|-13.81236
   15554|274.73162|-13.73778
   15555|274.73163|-13.72557
   15556|274.73164|-13.58824
   15557|274.73167|-13.78159
   15558|274.73193|-13.74895
   15559|274.73211|-13.82960
   15560|274.73234|-13.78210
   15561|274.73258|-13.56660
   15562|274.73263|-13.78166
   15563|274.73286|-13.86627
   15564|274.73291|-13.73770
   15565|274.73306|-13.84673
   15566|274.73338|-13.78652
   15567|274.73340|-13.80935
   15568|274.73345|-13.73041
   15569|274.73346|-13.78535
   15570|274.73367|-13.74954
   15571|274.73377|-13.64720
   15572|274.73377|-13.71931
   15573|274.73377|-13.55100
   15574|274.73390|-13.80377
   15575|274.73411|-13.80863
   15576|274.73414|-13.49727
   15577|274.73420|-13.51618
   15578|274.73426|-13.78609
   15579|274.73438|-13.83670
   15580|274.73450|-13.72110
   15581|274.73495|-13.73302
   15582|274.73496|-13.78576
   15583|274.73508|-13.80104
   15584|274.73509|-13.80403
   15585|274.73510|-13.75705
   15586|274.73512|-13.69796
   15587|274.73544|-13.73108
   15588|274.73550|-13.76742
   15589|274.73577|-13.78305
   15590|274.73581|-13.73585
   15591|274.73615|-13.79490
   15592|274.73618|-13.79257
   15593|274.73621|-13.82704
   15594|274.73626|-13.79165
   15595|274.73645|-13.80039
   15596|274.73670|-13.50066
   15597|274.73682|-13.76230
   15598|274.73709|-13.82672
   15599|274.73718|-13.74806
   15600|274.73735|-13.80096
   15601|274.73738|-13.80371
   15602|274.73760|-13.75822
   15603|274.73764|-13.78426
   15604|274.73776|-13.67904
   15605|274.73782|-13.46220
   15606|274.73795|-13.45731
   15607|274.73841|-13.78562
   15608|274.73862|-13.96295
   15609|274.73862|-13.77300
   15610|274.73892|-13.81164
   15611|274.73902|-13.87005
   15612|274.73911|-13.79367
   15613|274.73932|-13.74301
   15614|274.73938|-13.75776
   15615|274.73947|-13.93428
   15616|274.73949|-13.86536
   15617|274.73973|-13.71256
   15618|274.73978|-13.71134
   15619|274.73991|-13.77251
   15620|274.74002|-13.92991
   15621|274.74002|-13.80851
   15622|274.74023|-13.87763
   15623|274.74051|-13.78855
   15624|274.74066|-13.74506
   15625|274.74097|-13.76265
   15626|274.74117|-13.80312
   15627|274.74123|-13.84505
   15628|274.74132|-13.71057
   15629|274.74136|-13.78562
   15630|274.74142|-13.81821
   15631|274.74151|-13.85639
   15632|274.74173|-13.79935
   15633|274.74176|-13.72049
   15634|274.74179|-13.79970
   15672|274.74553|-13.67567
   15635|274.74182|-13.74168
   15636|274.74197|-13.78140
   15637|274.74210|-13.84054
   15638|274.74211|-13.79212
   15639|274.74230|-13.90879
   15640|274.74240|-13.78731
   15641|274.74243|-13.83145
   15642|274.74252|-13.80979
   15643|274.74255|-13.68399
   15644|274.74268|-13.83368
   15645|274.74286|-13.84162
   15646|274.74310|-13.77864
   15647|274.74338|-13.84238
   15648|274.74338|-13.84183
   15649|274.74344|-13.79835
   15650|274.74350|-13.86361
   15651|274.74370|-13.83995
   15652|274.74378|-13.69275
   15653|274.74378|-13.71281
   15654|274.74388|-13.80787
   15655|274.74398|-13.75955
   15656|274.74414|-13.70460
   15657|274.74425|-13.83246
   15658|274.74430|-13.50490
   15659|274.74434|-13.82839
   15660|274.74441|-13.60463
   15661|274.74442|-13.75646
   15662|274.74447|-13.82730
   15663|274.74448|-13.71837
   15664|274.74448|-13.54265
   15665|274.74461|-13.57309
   15666|274.74483|-13.84366
   15667|274.74494|-13.79042
   15668|274.74500|-13.76914
   15669|274.74516|-13.72161
   15670|274.74519|-13.73527
   15671|274.74548|-13.58814
   15673|274.74563|-13.69441
   15674|274.74573|-13.93728
   15675|274.74587|-13.80625
   15676|274.74594|-13.76050
   15677|274.74641|-13.76223
   15678|274.74643|-13.58163
   15679|274.74649|-13.66535
   15680|274.74663|-13.76621
   15681|274.74690|-13.77829
   15682|274.74700|-13.76170
   15683|274.74738|-13.76282
   15684|274.74744|-13.71356
   15685|274.74771|-13.76162
   15686|274.74786|-13.52575
   15687|274.74793|-13.76819
   15688|274.74811|-13.86821
   15689|274.74817|-13.71152
   15690|274.74822|-13.72031
   15691|274.74830|-13.48594
   15692|274.74835|-13.52664
   15693|274.74857|-13.68654
   15694|274.74870|-13.71306
   15695|274.74887|-13.81320
   15696|274.74892|-13.84935
   15697|274.74931|-13.76960
   15698|274.74960|-13.84583
   15699|274.74980|-13.83588
   15700|274.74994|-13.73741
   15701|274.75027|-13.69685
   15702|274.75035|-13.77829
   15703|274.75044|-13.52281
   15704|274.75046|-13.51068
   15705|274.75058|-13.75899
   15706|274.75075|-13.42228
   15707|274.75090|-13.87146
   15708|274.75090|-13.76108
   15709|274.75115|-13.60704
   15710|274.75135|-13.75612
   15711|274.75138|-13.79068
   15712|274.75165|-13.79285
   15713|274.75168|-13.78731
   15714|274.75180|-13.71139
   15715|274.75181|-13.59857
   15716|274.75202|-13.79935
   15717|274.75223|-13.83919
   15718|274.75225|-13.76983
   15719|274.75238|-13.76398
   15720|274.75282|-13.89475
   15721|274.75310|-13.67567
   15722|274.75310|-13.78077
   15723|274.75320|-13.76968
   15724|274.75342|-13.71301
   15725|274.75361|-13.81419
   15726|274.75364|-13.74958
   15727|274.75364|-13.90325
   15728|274.75388|-13.64697
   15729|274.75394|-13.83126
   15730|274.75420|-13.48941
   15731|274.75424|-13.83070
   15732|274.75446|-13.73714
   15733|274.75458|-13.80817
   15734|274.75459|-13.58771
   15735|274.75484|-13.79283
   15736|274.75499|-13.78878
   15737|274.75521|-13.78625
   15738|274.75550|-13.93565
   15739|274.75555|-13.67385
   15740|274.75574|-13.75427
   15741|274.75630|-13.84829
   15742|274.75636|-13.87157
   15743|274.75664|-13.94236
   15744|274.75672|-13.75447
   15745|274.75673|-13.49321
   15746|274.75705|-13.78612
   15747|274.75708|-13.83222
   15748|274.75714|-13.79201
   15749|274.75723|-13.74219
   15750|274.75732|-13.72354
   15751|274.75742|-13.83432
   15752|274.75752|-13.56906
   15753|274.75784|-13.69251
   15754|274.75784|-13.94788
   15755|274.75808|-13.56902
   15756|274.75810|-13.61404
   15757|274.75867|-13.59788
   15758|274.75897|-13.69856
   15759|274.75943|-13.79111
   15760|274.75962|-13.53574
   15761|274.75964|-13.75036
   15762|274.75980|-13.75506
   15763|274.75989|-13.69219
   15764|274.76027|-13.66314
   15765|274.76027|-13.83055
   15766|274.76030|-13.76157
   15767|274.76051|-13.78968
   15768|274.76065|-13.78337
   15769|274.76074|-13.78889
   15770|274.76081|-13.83934
   15771|274.76110|-13.85356
   15772|274.76139|-13.65139
   15773|274.76163|-13.87140
   15774|274.76186|-13.75490
   15775|274.76189|-13.67356
   15776|274.76191|-13.80696
   15777|274.76205|-13.76477
   15778|274.76280|-13.58620
   15779|274.76314|-13.75309
   15780|274.76328|-13.41352
   15781|274.76334|-13.76090
   15782|274.76335|-13.55701
   15783|274.76343|-13.48232
   15784|274.76344|-13.76581
   15785|274.76365|-13.82485
   15786|274.76376|-13.77204
   15787|274.76447|-13.52814
   15789|274.76495|-13.75666
   15790|274.76508|-13.59508
   15791|274.76508|-13.69443
   15792|274.76517|-13.62404
   15793|274.76566|-13.46874
   15794|274.76566|-13.81946
   15795|274.76580|-13.69787
   15796|274.76610|-13.76697
   15797|274.76619|-13.45495
   15798|274.76623|-13.61325
   15799|274.76632|-13.72719
   15800|274.76640|-13.73662
   15801|274.76642|-13.82928
   15802|274.76648|-13.74332
   15803|274.76670|-13.78903
   15804|274.76675|-13.86734
   15805|274.76688|-13.81009
   15806|274.76700|-13.79609
   15807|274.76723|-13.62765
   15808|274.76755|-13.89657
   15809|274.76764|-13.59565
   15810|274.76782|-13.83309
   15811|274.76818|-13.75642
   15812|274.76846|-13.90177
   15813|274.76849|-13.57812
   15814|274.76854|-13.61905
   15815|274.76858|-13.78349
   15816|274.76876|-13.48687
   15817|274.76882|-13.73263
   15818|274.76900|-13.75378
   15819|274.76902|-13.73286
   15820|274.76904|-13.77457
   15821|274.76910|-13.83334
   15822|274.76938|-13.75900
   15823|274.76954|-13.61210
   15824|274.76962|-13.74570
   15845|274.77226|-13.76267
   15825|274.76970|-13.81063
   15826|274.76981|-13.81913
   15827|274.76985|-13.78764
   15828|274.76990|-13.83033
   15829|274.76998|-13.72471
   15830|274.77008|-13.79754
   15831|274.77010|-13.79589
   15832|274.77031|-13.80567
   15833|274.77040|-13.47497
   15834|274.77053|-13.80514
   15835|274.77084|-13.73152
   15836|274.77114|-13.79538
   15837|274.77115|-13.83133
   15838|274.77158|-13.72627
   15839|274.77160|-13.75537
   15840|274.77168|-13.80591
   15841|274.77168|-13.59069
   15842|274.77180|-13.72474
   15843|274.77190|-13.60205
   15844|274.77222|-13.64528
   15847|274.77294|-13.86678
   15848|274.77317|-13.91404
   15849|274.77377|-13.89265
   15850|274.77379|-13.64056
   15851|274.77385|-13.74583
   15852|274.77432|-13.73842
   15853|274.77460|-13.79770
   15854|274.77472|-13.66703
   15855|274.77472|-13.76717
   15856|274.77487|-13.41298
   15857|274.77513|-13.85313
   15858|274.77514|-13.75391
   15859|274.77520|-13.81094
   15860|274.77548|-13.59796
   15861|274.77554|-13.43581
   15862|274.77558|-13.61322
   15863|274.77567|-13.83418
   15864|274.77568|-13.72295
   15865|274.77578|-13.80937
   15943|274.78603|-13.60691
   15866|274.77580|-13.74127
   15867|274.77592|-13.77600
   15868|274.77612|-13.59446
   15869|274.77617|-13.44969
   15870|274.77664|-13.70729
   15871|274.77679|-13.61802
   15872|274.77690|-13.55906
   15873|274.77700|-13.60864
   15874|274.77709|-13.72512
   15875|274.77740|-13.59049
   15876|274.77744|-13.82687
   15877|274.77756|-13.76017
   15878|274.77759|-13.55943
   15879|274.77769|-13.56782
   15880|274.77802|-13.62919
   15881|274.77812|-13.58858
   15882|274.77819|-13.60924
   15883|274.77829|-13.56204
   15884|274.77830|-13.57023
   15885|274.77843|-13.79147
   15944|274.78610|-13.53716
   15886|274.77853|-13.87788
   15887|274.77860|-13.79921
   15888|274.77870|-13.48742
   15889|274.77884|-13.43470
   15890|274.77901|-13.60854
   15891|274.77921|-13.60659
   15892|274.77930|-13.62673
   15893|274.77980|-13.75739
   15894|274.77998|-13.75776
   15895|274.78011|-13.48132
   15896|274.78020|-13.69708
   15897|274.78027|-13.72999
   15898|274.78037|-13.43545
   15899|274.78042|-13.80616
   15900|274.78046|-13.94782
   15901|274.78052|-13.75169
   15902|274.78056|-13.75656
   15903|274.78084|-13.59355
   15904|274.78090|-13.55360
   15984|274.79441|-13.53876
   15905|274.78094|-13.67719
   15906|274.78097|-13.56184
   15907|274.78101|-13.60819
   15908|274.78185|-13.61184
   15909|274.78221|-13.61263
   15910|274.78231|-13.61322
   15911|274.78242|-13.61394
   15912|274.78255|-13.75745
   15913|274.78275|-13.60460
   15914|274.78290|-13.61151
   15915|274.78330|-13.60361
   15916|274.78333|-13.77449
   15917|274.78343|-13.60646
   15918|274.78350|-13.42071
   15919|274.78363|-13.91132
   15920|274.78391|-13.60613
   15921|274.78403|-13.79294
   15922|274.78410|-13.64751
   15923|274.78412|-13.73377
   15924|274.78415|-13.68451
   15925|274.78424|-13.80500
   15926|274.78426|-13.73254
   15927|274.78430|-13.60893
   15928|274.78442|-13.61177
   15929|274.78445|-13.86037
   15930|274.78452|-13.60385
   15931|274.78480|-13.70232
   15932|274.78484|-13.57939
   15933|274.78511|-13.55684
   15934|274.78522|-13.79799
   15935|274.78531|-13.59586
   15936|274.78546|-13.62668
   15937|274.78557|-13.73536
   15938|274.78558|-13.73405
   15939|274.78570|-13.61265
   15940|274.78578|-13.60684
   15941|274.78588|-13.85263
   15942|274.78596|-13.58541
   15945|274.78656|-13.46297
   15946|274.78672|-13.84086
   15947|274.78702|-13.60532
   15948|274.78727|-13.77991
   15949|274.78742|-13.61726
   15950|274.78745|-13.73971
   15951|274.78759|-13.72081
   15952|274.78787|-13.42509
   15953|274.78799|-13.40865
   15954|274.78801|-13.60989
   15955|274.78842|-13.75983
   15956|274.78847|-13.45549
   15957|274.78850|-13.81325
   15958|274.78855|-13.60687
   15959|274.78857|-13.44277
   15960|274.78863|-13.84480
   15961|274.78870|-13.73414
   15962|274.78870|-13.76325
   15963|274.78874|-13.88148
   15964|274.78903|-13.51451
   15965|274.78926|-13.58743
   15966|274.78950|-13.57429
   15967|274.78958|-13.78787
   15968|274.78980|-13.80592
   15969|274.79010|-13.77394
   15970|274.79013|-13.58131
   15971|274.79060|-13.68102
   15972|274.79085|-13.56621
   15973|274.79114|-13.62111
   15974|274.79119|-13.56608
   15975|274.79180|-13.56094
   15976|274.79196|-13.61074
   15977|274.79205|-13.45728
   15978|274.79232|-13.42869
