id_x,ra,dec,star_flag,spec_type,phot_type
lid_2608,149.76627,1.524817,0,-9,-99
lid_2609,149.78055,1.661177,0,-9,3
lid_261,150.663605,2.537022,0,-9,3
lid_2610,149.781186,1.660789,0,-9,3
lid_2612,150.082217,1.54289,0,-9,3
lid_2613,150.099313,1.580108,10,-9,5
lid_2614,150.11271,1.560402,0,-9,1
lid_2615,150.134957,1.449854,0,-9,3
lid_2619,149.839493,1.572535,0,-9,3
lid_262,150.66445,2.533677,0,2,2
lid_2620,149.863627,1.510769,0,-9,1
lid_2621,149.880007,1.550044,0,-9,2
lid_2623,149.891916,1.618586,0,2,3
lid_2624,149.900066,1.640233,0,-9,3
lid_2625,149.916708,1.644345,0,-9,3
lid_2626,149.927387,1.534504,0,-9,3
lid_2627,149.964547,1.487663,0,-9,3
lid_2628,149.969977,1.584924,0,-9,1
lid_2629,149.991353,1.621095,100,-9,-99
lid_263,150.670519,2.58012,0,1,1
lid_2631,149.946864,1.585275,1,0,5
lid_2632,149.966132,1.491156,0,-9,3
lid_2634,150.007787,1.464021,0,-9,1
lid_2636,150.027658,1.427935,0,-1,3
lid_2637,150.029015,1.520275,0,2,1
lid_2638,150.031752,1.531502,0,-9,3
lid_264,150.674041,2.532289,0,1,1
lid_2640,150.049331,1.482738,0,-9,3
lid_2641,150.056891,1.608262,0,-9,3
lid_2642,150.072273,1.445834,0,-9,3
lid_2643,150.074977,1.534385,0,-9,3
lid_2644,150.077557,1.59451,10,-9,5
lid_2829,150.57478,1.799947,0,-9,3
lid_283,150.440053,2.703399,0,1,1
lid_2831,150.640399,1.774935,0,-9,3
lid_2832,150.672034,1.68545,0,-9,3
lid_4264,149.8779,2.846556,0,2,3
lid_2834,150.575089,1.853931,0,-9,-99
lid_2836,150.587895,1.948354,0,2,3
lid_2837,150.593248,1.879789,0,-9,3
lid_2838,150.604311,1.901729,0,-9,3
lid_2839,150.614511,1.839396,0,-9,3
lid_284,150.456831,2.648055,0,1,1
lid_2840,150.639407,1.88409,10,-9,5
lid_2841,150.659256,1.869009,0,-9,3
lid_2842,150.571405,2.021587,0,-9,3
lid_2843,150.581065,2.022673,0,2,3
lid_2844,150.616266,2.078784,0,2,3
lid_2845,150.625378,2.03588,0,2,2
lid_2847,150.629242,2.033637,0,-9,3
lid_2848,150.651385,2.070772,0,-9,1
lid_2849,150.657473,2.082372,10,-9,5
lid_285,150.458387,2.71832,0,2,1
lid_2850,150.67717,1.993834,0,-9,3
lid_2851,150.689842,1.993048,0,-9,-99
lid_2852,150.701242,2.058318,0,-9,3
lid_2853,150.702852,2.069669,0,-9,3
lid_2854,150.799266,2.074582,0,-9,3
lid_2856,150.647942,2.13488,0,-9,3
lid_2857,150.654409,2.187707,0,-9,1
lid_2858,150.686645,2.128994,0,-9,3
lid_2859,150.728066,2.216254,0,-9,3
lid_286,150.47676,2.709916,0,1,1
lid_2860,150.751047,2.200105,0,2,2
lid_2861,150.802921,2.147362,0,-9,1
lid_2862,150.820508,2.142541,100,-9,-99
lid_2866,150.704154,2.297441,0,1,1
lid_2867,150.730957,2.19992,10,-9,5
lid_2868,150.847571,2.306494,0,-9,3
lid_2869,150.85541,2.223646,0,-9,1
lid_287,150.479711,2.676338,0,2,3
lid_2870,150.85982,2.362162,0,-9,1
lid_2871,150.866903,2.355827,0,-9,3
lid_2873,150.65142,1.726008,0,-9,3
lid_2875,150.666949,1.689251,0,-9,2
lid_2876,150.681504,1.716178,0,-9,3
lid_2877,150.698729,1.680717,10,-9,5
lid_2878,150.702146,1.704781,10,-9,5
lid_2879,150.702831,1.684007,0,-9,3
lid_288,150.483031,2.715131,0,2,3
lid_2880,150.703919,1.665788,0,-9,3
cid_954,150.23169,2.364041,0,1,1
cid_955,150.20899,2.438581,0,1,1
cid_956,150.21302,2.477195,0,2,3
cid_957,150.05588,2.233526,0,2,3
cid_958,150.06914,2.231376,0,1,1
cid_959,150.07354,2.34686,0,2,3
cid_96,150.31426,2.381637,0,2,3
cid_960,150.07442,2.302068,0,-99,2
cid_961,150.16175,2.332412,0,-9,2
cid_962,150.18795,2.352924,0,2,3
cid_963,150.26143,2.316088,0,-9,3
cid_964,150.28487,2.309435,0,-9,3
cid_965,150.15215,2.307818,0,2,3
cid_966,150.17106,2.337095,0,2,3
cid_967,150.33542,2.304998,0,2,3
cid_968,150.30785,2.3681,0,2,3
cid_969,150.31026,2.346901,0,-9,3
cid_97,150.32073,2.333036,0,1,2
cid_970,150.23548,2.3618,0,2,1
cid_971,150.24762,2.33264,0,2,3
cid_972,150.29992,2.412771,0,-9,3
cid_973,150.33542,2.343874,0,-9,3
cid_974,150.20749,2.381631,0,-99,3
cid_975,150.21149,2.401776,0,2,3
cid_976,150.22518,2.35127,0,1,1
cid_977,150.24109,2.348384,0,2,3
cid_978,150.25597,2.381274,0,-9,3
cid_979,150.28191,2.368393,0,-99,3
cid_98,150.32874,2.380581,0,1,3
cid_980,150.18401,2.353594,0,-9,3
cid_981,150.13663,2.274336,0,2,3
cid_982,150.21654,2.328996,0,-9,1
cid_983,150.09166,2.390705,0,2,3
cid_984,150.01203,2.525622,0,2,3
cid_985,149.98305,2.512405,0,-9,3
cid_986,150.01726,2.498071,0,-9,3
cid_987,150.02717,2.434811,0,-99,1
cid_988,150.07654,2.428255,0,2,3
cid_989,150.15402,2.43724,1,0,5
cid_99,150.33257,2.39121,0,-9,3
lid_3613,150.010742,1.600183,0,-1,3
lid_3615,150.031483,1.545186,0,-9,-99
lid_773,149.442504,2.707773,0,-9,3
lid_774,149.45244,2.746404,0,-9,3
lid_775,149.472983,2.793427,0,1,1
lid_776,149.479472,2.801841,0,1,1
lid_777,149.479928,2.893792,0,-9,3
lid_778,149.486537,2.811417,0,1,1
lid_779,149.493347,2.768722,0,-9,3
lid_780,149.497421,2.780884,0,-9,-99
lid_781,149.497916,2.780659,0,-9,3
lid_782,149.498871,2.782715,0,-1,-99
lid_783,149.50956,2.777798,0,-9,3
lid_784,149.510016,2.798135,0,-9,1
lid_785,149.525597,2.744446,0,-9,2
lid_786,149.546742,2.76228,0,1,1
lid_787,149.546773,2.768018,0,-9,3
lid_788,149.561537,2.778144,0,-9,1
lid_789,149.319292,2.644904,0,-9,1
lid_790,149.319758,2.649131,0,-9,1
lid_791,149.345591,2.529798,0,-9,1
lid_792,149.351434,2.588477,0,-1,-99
lid_793,149.36905,2.529322,0,-9,1
lid_794,149.383398,2.717079,0,-1,-99
lid_795,149.386997,2.602263,0,-9,1
lid_796,149.393835,2.598871,0,-9,3
lid_797,149.398533,2.670033,0,-9,-99
lid_799,149.413856,2.623443,0,1,1
lid_800,149.416471,2.693611,0,-9,2
lid_943,149.533013,1.958822,0,2,2
lid_945,149.395976,2.034353,0,-9,2
lid_946,149.466744,1.896496,0,-9,3
lid_947,149.472253,1.918888,1,0,5
lid_948,149.473249,1.957052,0,-9,-99
lid_949,149.493256,1.971574,0,-9,3
lid_950,149.512169,1.965408,0,-9,3
lid_957,149.496061,1.967878,0,1,1
lid_959,149.524226,1.834725,0,-9,3
lid_961,149.564671,1.823196,0,1,1
lid_962,149.575512,1.87375,0,-9,3
lid_963,149.58198,1.829933,0,-9,3
lid_964,149.447786,1.71838,0,-9,3
lid_965,149.454961,1.674024,0,-9,3
lid_966,149.486468,1.625513,0,2,2
lid_967,149.489581,1.793719,0,2,2
lid_1622,150.652883,1.996725,0,1,1
lid_1623,150.655182,1.995505,0,2,3
lid_1624,150.6608,1.975282,0,2,2
lid_1625,150.663618,2.060204,0,-9,3
lid_1626,150.670123,2.056749,0,-9,3
lid_1627,150.682742,2.083992,0,1,1
lid_1628,150.733628,2.156632,0,2,2
lid_1629,150.762276,1.86897,0,1,1
lid_1630,150.619467,2.167118,0,-9,3
lid_1631,150.63921,2.121793,0,1,1
lid_1632,150.643777,2.1184,0,-9,3
lid_1633,150.652046,2.120984,1,0,5
lid_1634,150.696121,2.23632,0,-9,3
lid_1635,150.716677,2.168989,0,-9,3
lid_1636,150.721413,2.229031,0,-9,3
lid_1637,150.726749,2.212702,0,-9,3
lid_1638,150.735674,2.199672,0,1,1
lid_1639,150.74351,2.17062,0,1,1
lid_1640,150.743497,2.200778,0,-9,3
lid_1641,150.743899,2.202416,0,-9,1
lid_1642,150.765455,2.181071,0,2,2
lid_1643,150.769507,2.203887,0,-9,2
lid_1644,150.774202,2.196001,0,-9,3
lid_1645,150.782651,2.193184,0,2,2
lid_1646,150.786938,2.151075,0,-9,2
lid_1647,150.820879,2.12761,0,-9,1
lid_1648,150.833043,2.164459,0,-9,1
lid_1650,150.70587,2.236713,0,-9,3
lid_1651,150.706422,2.287432,0,-9,3
lid_1652,150.708055,2.292417,0,1,1
lid_1653,150.712695,2.258361,0,-9,3
lid_1654,150.714359,2.313969,0,2,2
lid_1655,150.720249,2.248199,0,2,2
lid_1656,150.742519,2.262017,0,-9,3
lid_1657,150.770967,2.257886,0,-9,3
lid_1658,150.777996,2.229393,0,1,1
lid_1659,150.782358,2.285228,0,-9,1
lid_1660,150.782789,2.255487,0,-9,3
lid_1661,150.795916,2.306679,0,-9,3
lid_1662,150.797152,2.139083,0,-9,3
lid_1663,150.800403,2.206117,0,-9,3
lid_1664,150.810274,2.324597,0,-9,3
lid_1665,150.814824,2.365268,0,-9,3
cid_1290,150.0779,1.930335,0,-9,3
cid_1291,150.25057,2.015116,0,2,3
cid_1292,150.20702,1.823398,0,2,3
cid_1293,150.28763,1.940997,0,-9,3
cid_1294,149.83138,2.302273,0,-9,3
cid_1295,149.92107,2.250433,0,2,3
cid_1297,150.05718,2.206066,0,2,3
cid_1299,150.0252,2.08765,0,1,3
cid_13,149.716623,2.303445,0,2,3
cid_130,150.232595,2.544528,0,1,1
cid_1300,150.10195,2.163916,0,-9,3
cid_1301,149.79368,2.263729,0,2,3
cid_1303,149.99044,2.297347,0,2,3
cid_1304,149.86056,2.38785,0,-9,1
cid_1305,150.04499,2.217838,0,1,1
cid_1306,150.523851,2.09429,0,2,3
cid_1307,149.9255,2.57036,0,2,3
cid_1308,149.83841,2.451896,0,-9,-99
cid_1309,150.05564,2.449316,0,2,3
cid_131,150.23377,2.58609,0,-99,3
cid_1310,149.91588,2.52139,0,2,3
cid_1311,150.25977,2.376108,0,1,1
cid_1313,149.930149,2.590059,0,-9,-99
cid_1314,149.947877,2.593872,0,-99,3
cid_1315,150.27976,2.422221,0,2,3
cid_132,150.234752,2.565362,0,-9,3
cid_133,150.240139,2.5631,0,2,3
cid_1330,150.07696,2.51078,0,2,3
cid_1332,149.68053,2.022587,0,-9,1
cid_1335,149.96001,1.975049,0,2,3
cid_134,150.240666,2.537815,0,1,1
cid_1344,149.70652,2.185363,0,-9,2
cid_135,150.252145,2.526081,0,-99,3
cid_1354,149.92637,2.106497,0,-9,-99
cid_136,150.252608,2.486506,0,1,1
cid_1364,150.31254,2.009159,0,2,3
cid_1366,150.26932,1.864885,0,-9,3
cid_1368,150.33156,1.921263,0,2,3
cid_138,150.274176,2.511536,0,2,3
cid_1388,150.28524,2.018347,0,-9,-99
cid_139,150.276207,2.526442,0,1,1
